Frequency,G_off/G_on
22076000000.0,(0.38330966724694243+0.017709383511523062j)
22078000000.0,(0.3761644354520878+0.012814619722407772j)
22080000000.0,(0.3689483360410419+0.008006965330116753j)
22082000000.0,(0.36166279976969123+0.003287458226698582j)
22084000000.0,(0.3543092669618039-0.0013428971697895906j)
22086000000.0,(0.34688918669814833-0.005883129713523262j)
22088000000.0,(0.33940401603045245-0.010332301304212702j)
22090000000.0,(0.3318552192208738-0.014689506636965213j)
22092000000.0,(0.324244267007569-0.018953872930225962j)
22094000000.0,(0.31657263589687384-0.023124559633316256j)
22096000000.0,(0.3088418074825299-0.027200758115099755j)
22098000000.0,(0.30105326779230657-0.03118169133529988j)
22100000000.0,(0.2932085066623064-0.03506661349999507j)
22102000000.0,(0.28530901713915036-0.038854809702804874j)
22104000000.0,(0.2773562949101823-0.042545595553276694j)
22106000000.0,(0.2693518377617506-0.046138316793962124j)
22108000000.0,(0.2612971450655603-0.049632348907662154j)
22110000000.0,(0.25319371729302-0.05302709671629527j)
22112000000.0,(0.24504305555744374-0.056321993972825744j)
22114000000.0,(0.23684666118390496-0.05951650294765851j)
22116000000.0,(0.22860603530647566-0.06261011401088801j)
22118000000.0,(0.2203226784925309-0.06560234521174985j)
22120000000.0,(0.21199809039373602-0.06849274185660113j)
22122000000.0,(0.20363376942328462-0.07128087608671609j)
22124000000.0,(0.19523121245889855-0.0739663464571521j)
22126000000.0,(0.18679191457105884-0.07654877751790175j)
22128000000.0,(0.17831736877587964-0.07902781939851125j)
22130000000.0,(0.16980906581200114-0.08140314739730255j)
22132000000.0,(0.16126849394083012-0.08367446157629926j)
22134000000.0,(0.15269713876941676-0.08584148636291046j)
22136000000.0,(0.14409648309522025-0.08790397015938821j)
22138000000.0,(0.135468006771978-0.08986168496102502j)
22140000000.0,(0.12681318659586235-0.09171442598401977j)
22142000000.0,(0.11813349621107298-0.09346201130388702j)
22144000000.0,(0.10943040603399044-0.09510428150524751j)
22146000000.0,(0.1007053831949828-0.09664109934378372j)
22148000000.0,(0.09195989149693796-0.09807234942110193j)
22150000000.0,(0.08319539138956718-0.09939793787319354j)
22152000000.0,(0.07441333995850793-0.1006177920731419j)
22154000000.0,(0.0656151909282328-0.10173186034867014j)
22156000000.0,(0.05680239467775627-0.10274011171508367j)
22158000000.0,(0.04797639826811449-0.1036425356241053j)
22160000000.0,(0.03913864548058181-0.1044391417290612j)
22162000000.0,(0.03029057686457432-0.10512995966682016j)
22164000000.0,(0.021433629794183284-0.10571503885684752j)
22166000000.0,(0.012569238532271616-0.10619444831768174j)
22168000000.0,(0.0036988343010610934-0.10656827650109842j)
22170000000.0,(-0.005176154641866309-0.10683663114417463j)
22172000000.0,(-0.014054302923232943-0.10699963913942374j)
22174000000.0,(-0.022934187970477853-0.10705744642311803j)
22176000000.0,(-0.03181438992599723-0.10701021788187609j)
22178000000.0,(-0.040693491560293255-0.10685813727753779j)
22180000000.0,(-0.04957007818510707-0.10660140719031j)
22182000000.0,(-0.05844273756760833-0.10624024898011382j)
22184000000.0,(-0.06731005984670556-0.10577490276602398j)
22186000000.0,(-0.07617063745253672-0.10520562742363804j)
22188000000.0,(-0.08502306503018772-0.10453270060017711j)
22190000000.0,(-0.09386593936867735-0.1037564187470631j)
22192000000.0,(-0.10269785933623546-0.10287709716968509j)
22194000000.0,(-0.11151742582288666-0.10189507009401104j)
22196000000.0,(-0.12032324169133739-0.10081069074966723j)
22198000000.0,(-0.12911391173714942-0.09962433146905629j)
22200000000.0,(-0.13788804265916144-0.0983363838020471j)
22202000000.0,(-0.1466442430411047-0.09694725864572197j)
22204000000.0,(-0.15538112334533702-0.09545738638863009j)
22206000000.0,(-0.16409729591959438-0.09386721706894662j)
22208000000.0,(-0.1727913750176398-0.09217722054590481j)
22210000000.0,(-0.1814619768346611-0.0903878866838176j)
22212000000.0,(-0.19010771955824238-0.08849972554797514j)
22214000000.0,(-0.19872722343570645-0.08651326761165516j)
22216000000.0,(-0.20731911085859586-0.08442906397345466j)
22218000000.0,(-0.21588200646502465-0.08224768658410246j)
22220000000.0,(-0.2244145372606065-0.07996972848188581j)
22222000000.0,(-0.2329153327586224-0.07759580403577788j)
22224000000.0,(-0.24138302514006035-0.07512654919532676j)
22226000000.0,(-0.2498162494341173-0.07256262174632348j)
22228000000.0,(-0.2582136437197158-0.06990470157124185j)
22230000000.0,(-0.26657384934854556-0.06715349091340293j)
22232000000.0,(-0.27489551119009603-0.06430971464379316j)
22234000000.0,(-0.2831772778991029-0.06137412052942953j)
22236000000.0,(-0.29141780220578234-0.05834747950214314j)
22238000000.0,(-0.29961574122917956-0.055230585926619793j)
22240000000.0,(-0.3077697568139107-0.052024257866518465j)
22242000000.0,(-0.3158785158905198-0.0487293373474579j)
22244000000.0,(-0.3239406908596261-0.04534669061564836j)
22246000000.0,(-0.3319549599999754-0.041877208390918214j)
22248000000.0,(-0.33992000790046056-0.03832180611287617j)
22250000000.0,(-0.3478345259161098-0.03468142417892716j)
22252000000.0,(-0.3556972126479918-0.030957028172854582j)
22254000000.0,(-0.3635067744469177-0.027149609082665012j)
22256000000.0,(-0.3712619259407639-0.023260183506389313j)
22258000000.0,(-0.3789613905851753-0.019289793844524155j)
22260000000.0,(-0.38660390123734484-0.015239508477801398j)
22262000000.0,(-0.3941882007524993-0.01111042192896689j)
22264000000.0,(-0.40171304260265717-0.006903655007260772j)
22266000000.0,(-0.40917719151715976-0.0026203549342909594j)
22268000000.0,(-0.4165794241444037+0.0017383045499903365j)
22270000000.0,(-0.42391852973414434+0.006171123102493172j)
22272000000.0,(-0.43119331083966594+0.010676873714639677j)
22274000000.0,(-0.43840258403904653+0.01525430267370607j)
22276000000.0,(-0.44554518067468424+0.019902129549074273j)
22278000000.0,(-0.4526199476101768+0.02461904720459023j)
22280000000.0,(-0.4596257480035851+0.0294037218381895j)
22282000000.0,(-0.4665614620960399+0.03425479304992121j)
22284000000.0,(-0.4734259880145938+0.03917087393945766j)
22286000000.0,(-0.48021824258814594+0.04415055123414237j)
22288000000.0,(-0.48693716217521316+0.049192385448574766j)
22290000000.0,(-0.49358170350225344+0.05429491107668871j)
22292000000.0,(-0.5001508445111934+0.059456636817221686j)
22294000000.0,(-0.5066435852147475+0.06467604583342099j)
22296000000.0,(-0.5130589485580671+0.06995159604776664j)
22298000000.0,(-0.5193959812852016+0.07528172047243338j)
22300000000.0,(-0.5256537548088033+0.08066482757613772j)
22302000000.0,(-0.5318313660814611+0.08609930168795622j)
22304000000.0,(-0.5379279384670045+0.09158350343861457j)
22306000000.0,(-0.543942622610077+0.09711577023968124j)
22308000000.0,(-0.5498745973022405+0.10269441680100953j)
22310000000.0,(-0.5557230703428441+0.10831773568669592j)
22312000000.0,(-0.5614872793928508+0.11398399790973038j)
22314000000.0,(-0.5671664928198042+0.11969145356543175j)
22316000000.0,(-0.5727600105320838+0.12543833250366662j)
22318000000.0,(-0.5782671648005903+0.13122284503975878j)
22320000000.0,(-0.5836873210659892+0.1370431827039033j)
22322000000.0,(-0.5890198787296291+0.14289751902880116j)
22324000000.0,(-0.5942642719262639+0.1487840103751348j)
22326000000.0,(-0.5994199702766938+0.15470079679440765j)
22328000000.0,(-0.6044864796184654+0.16064600292856943j)
22330000000.0,(-0.6094633427127799+0.16661773894575493j)
22332000000.0,(-0.6143501399257786+0.1726141015113584j)
22334000000.0,(-0.6191464898823991+0.17863317479357632j)
22336000000.0,(-0.6238520500910383+0.18467303150244307j)
22338000000.0,(-0.6284665175372783+0.19073173396129753j)
22340000000.0,(-0.6329896292449915+0.1968073352095156j)
22342000000.0,(-0.6374211628031792+0.20289788013525725j)
22344000000.0,(-0.6417609368569521+0.20900140663687578j)
22346000000.0,(-0.6460088115611311+0.21511594681156038j)
22348000000.0,(-0.6501646889949978+0.22123952816968673j)
22350000000.0,(-0.6542285135368001+0.22737017487327288j)
22352000000.0,(-0.6582002721967+0.23350590899685672j)
22354000000.0,(-0.6620799949069147+0.23964475180903713j)
22356000000.0,(-0.6658677547679037+0.24578472507284777j)
22358000000.0,(-0.6695636682495284+0.2519238523630662j)
22360000000.0,(-0.6731678953462146+0.2580601603985016j)
22362000000.0,(-0.6766806396852367+0.26419168038724333j)
22364000000.0,(-0.6801021485873484+0.27031644938280214j)
22366000000.0,(-0.6834327130790836+0.27643251164903293j)
22368000000.0,(-0.6866726678561571+0.2825379200316805j)
22370000000.0,(-0.6898223911975102+0.2886307373343662j)
22372000000.0,(-0.692882304829645+0.29470903769678874j)
22374000000.0,(-0.695852873741015+0.30077090797291123j)
22376000000.0,(-0.698734605946346+0.3068144491068709j)
22378000000.0,(-0.7015280522008783+0.3128377775043498j)
22380000000.0,(-0.7042338056646377+0.31883902639714296j)
22382000000.0,(-0.7068525015169548+0.3248163471986564j)
22384000000.0,(-0.7093848165215721+0.3307679108480856j)
22386000000.0,(-0.7118314685427859+0.3366919091410399j)
22388000000.0,(-0.7141932160131891+0.3425865560443966j)
22390000000.0,(-0.7164708573536923+0.3484500889932096j)
22392000000.0,(-0.7186652303466029+0.3542807701675224j)
22394000000.0,(-0.7207772114626618+0.36007688774698615j)
22396000000.0,(-0.7228077151430291+0.3658367571412266j)
22398000000.0,(-0.7247576930373222+0.37155872219396274j)
22400000000.0,(-0.7266281331989004+0.3772411563589364j)
22402000000.0,(-0.7284200592386868+0.3828824638457811j)
22404000000.0,(-0.7301345294389129+0.3884810807340266j)
22406000000.0,(-0.7317726358282476+0.39403547605351114j)
22408000000.0,(-0.733335503219863+0.3995441528295585j)
22410000000.0,(-0.7348242882140584+0.40500564909135117j)
22412000000.0,(-0.7362401781671384+0.4104185388420344j)
22414000000.0,(-0.7375843901283048+0.4157814329891603j)
22416000000.0,(-0.7388581697463819+0.4210929802341932j)
22418000000.0,(-0.7400627901482493+0.4263518679198825j)
22420000000.0,(-0.741199550790902+0.43155682283441693j)
22422000000.0,(-0.7422697762891033+0.4367066119713739j)
22424000000.0,(-0.7432748152206288+0.4418000432445861j)
22426000000.0,(-0.7442160389111259+0.4468359661571415j)
22428000000.0,(-0.7450948402006484+0.4518132724238558j)
22430000000.0,(-0.7459126321939274+0.456730896546649j)
22432000000.0,(-0.7466708469964605+0.4615878163423732j)
22434000000.0,(-0.7473709344385073+0.4663830534227405j)
22436000000.0,(-0.7480143607890664+0.47111567362610696j)
22438000000.0,(-0.7486026074619172+0.47578478740097724j)
22440000000.0,(-0.7491371697157845+0.4803895501411922j)
22442000000.0,(-0.749619555350668+0.48492916247286627j)
22444000000.0,(-0.7500512834023638+0.4894028704932408j)
22446000000.0,(-0.7504338828371565+0.49380996596171967j)
22448000000.0,(-0.7507688912486442+0.4981497864434394j)
22450000000.0,(-0.7510578535586111+0.5024217154058296j)
22452000000.0,(-0.7513023207238151+0.5066251822686966j)
22454000000.0,(-0.7515038484505147+0.5107596624084563j)
22456000000.0,(-0.7516639959185056+0.5148246771172165j)
22458000000.0,(-0.7517843245163767+0.518819793517495j)
22460000000.0,(-0.7518663965896434+0.5227446244334205j)
22462000000.0,(-0.7519117742033413+0.5265988282193478j)
22464000000.0,(-0.7519220179206085+0.5303821085468647j)
22466000000.0,(-0.7518986855987094+0.5340942141512492j)
22468000000.0,(-0.7518433312038801+0.5377349385384711j)
22470000000.0,(-0.75175750364631+0.5413041196538949j)
22472000000.0,(-0.7516427456364936+0.5448016395138886j)
22474000000.0,(-0.751500592564105+0.5482274238015712j)
22476000000.0,(-0.751332571400485+0.5515814414279813j)
22478000000.0,(-0.7511401996257419+0.5548637040599801j)
22480000000.0,(-0.7509249841813843+0.5580742656162199j)
22482000000.0,(-0.7506884204493385+0.5612132217325392j)
22484000000.0,(-0.7504319912581194+0.5642807091981674j)
22486000000.0,(-0.7501571659168339+0.5672769053641217j)
22488000000.0,(-0.7498653992776386+0.5702020275252043j)
22490000000.0,(-0.7495581308271798+0.5730563322770007j)
22492000000.0,(-0.7492367838074764+0.5758401148492865j)
22494000000.0,(-0.7489027643666285+0.5785537084172456j)
22496000000.0,(-0.7485574607396663+0.5811974833918925j)
22498000000.0,(-0.7482022424597747+0.5837718466910881j)
22500000000.0,(-0.7478384596000696+0.5862772409925142j)
22502000000.0,(-0.7474674420460229+0.5887141439699585j)
22504000000.0,(-0.7470904987985854+0.591083067514248j)
22506000000.0,(-0.746708917307972+0.5933845569401272j)
22508000000.0,(-0.7463239628380347+0.595619190180369j)
22510000000.0,(-0.7459368778610842+0.5977875769683678j)
22512000000.0,(-0.7455488814829491+0.5998903580104262j)
22514000000.0,(-0.7451611688980496+0.6019282041489331j)
22516000000.0,(-0.7447749108741718+0.6039018155175665j)
22518000000.0,(-0.744391253266605+0.6058119206896418j)
22520000000.0,(-0.744011316561263+0.6076592758206716j)
22522000000.0,(-0.74363619544636+0.6094446637861679j)
22524000000.0,(-0.7432669584121812+0.6111688933156715j)
22526000000.0,(-0.7429046473784529+0.6128327981239561j)
22528000000.0,(-0.7425502773487902+0.6144372360403041j)
22530000000.0,(-0.7422048360916653+0.6159830881367087j)
22532000000.0,(-0.741869283847322+0.6174712578558137j)
22534000000.0,(-0.7415445530600362+0.6189026701393516j)
22536000000.0,(-0.7412315481351082+0.620278270557801j)
22538000000.0,(-0.7409311452199503+0.6215990244419328j)
22540000000.0,(-0.7406441920086299+0.6228659160168719j)
22542000000.0,(-0.7403715075692076+0.6240799475392571j)
22544000000.0,(-0.7401138821932135+0.6252421384380337j)
22546000000.0,(-0.7398720772665949+0.6263535244593705j)
22548000000.0,(-0.7396468251614631+0.6274151568161483j)
22550000000.0,(-0.7394388291479801+0.6284281013424325j)
22552000000.0,(-0.7392487633257155+0.6293934376532814j)
22554000000.0,(-0.7390772725738192+0.6303122583102255j)
22556000000.0,(-0.7389249725193576+0.6311856679926954j)
22558000000.0,(-0.7387924495231759+0.6320147826756449j)
22560000000.0,(-0.738680260682657+0.6328007288135802j)
22562000000.0,(-0.7385889338507632+0.633544642531167j)
22564000000.0,(-0.7385189676707641+0.6342476688205568j)
22566000000.0,(-0.7384708316260702+0.6349109607455422j)
22568000000.0,(-0.7384449661046089+0.6355356786526134j)
22570000000.0,(-0.738441782477205+0.6361229893889725j)
22572000000.0,(-0.7384616631894524+0.6366740655275228j)
22574000000.0,(-0.7385049618665672+0.637190084598831j)
22576000000.0,(-0.7385720034307718+0.6376722283300377j)
22578000000.0,(-0.738663084230751+0.6381216818906699j)
22580000000.0,(-0.7387784721827686+0.6385396331452868j)
22582000000.0,(-0.7389184069230554+0.6389272719128799j)
22584000000.0,(-0.7390830999711007+0.639285789232922j)
22586000000.0,(-0.7392727349035214+0.6396163766379632j)
22588000000.0,(-0.7394874675381987+0.6399202254326425j)
22590000000.0,(-0.739727426128412+0.6401985259789885j)
22592000000.0,(-0.7399927115667232+0.6404524669878701j)
22594000000.0,(-0.740283397598398+0.6406832348164507j)
22596000000.0,(-0.7405995310441795+0.6408920127715053j)
22598000000.0,(-0.7409411320322615+0.6410799804184482j)
22600000000.0,(-0.7413081942393324+0.6412483128959279j)
22602000000.0,(-0.7417006851406021+0.6413981802358498j)
22604000000.0,(-0.7421185462687365+0.641530746688683j)
22606000000.0,(-0.7425616934816732+0.6416471700539279j)
22608000000.0,(-0.7430300172392988+0.6417486010156213j)
22610000000.0,(-0.7435233828890134+0.6418361824827699j)
22612000000.0,(-0.7440416309602214+0.6419110489346149j)
22614000000.0,(-0.744584577467821+0.641974325770649j)
22616000000.0,(-0.7451520142247864+0.6420271286653181j)
22618000000.0,(-0.7457437091639579+0.6420705629273624j)
22620000000.0,(-0.7463594066691801+0.6421057228637697j)
22622000000.0,(-0.7469988279159492+0.6421336911483364j)
22624000000.0,(-0.7476616712217459+0.6421555381948557j)
22626000000.0,(-0.7483476124062497+0.6421723215349702j)
22628000000.0,(-0.7490563051616516+0.6421850852007658j)
22630000000.0,(-0.7497873814332817+0.6421948591121943j)
22632000000.0,(-0.7505404518108028+0.6422026584694552j)
22634000000.0,(-0.751315105930205+0.6422094831504869j)
22636000000.0,(-0.7521109128868684+0.6422163171137514j)
22638000000.0,(-0.7529274216599552+0.6422241278065323j)
22640000000.0,(-0.7537641615483904+0.6422338655789871j)
22642000000.0,(-0.7546206426187116+0.6422464631042405j)
22644000000.0,(-0.7554963561650472+0.6422628348048296j)
22646000000.0,(-0.7563907751814908+0.6422838762858487j)
22648000000.0,(-0.757303354847137+0.6423104637751776j)
22650000000.0,(-0.7582335330240166+0.6423434535712058j)
22652000000.0,(-0.7591807307681909+0.6423836814985067j)
22654000000.0,(-0.7601443528542186+0.6424319623719429j)
22656000000.0,(-0.7611237883132154+0.6424890894697216j)
22658000000.0,(-0.7621184109847012+0.6425558340159486j)
22660000000.0,(-0.7631275800824043+0.6426329446732685j)
22662000000.0,(-0.7641506407741809+0.6427211470462006j)
22664000000.0,(-0.7651869247761658+0.6428211431958212j)
22666000000.0,(-0.7662357509612542+0.6429336111664604j)
22668000000.0,(-0.7672964259819859+0.6430592045251272j)
22670000000.0,(-0.7683682449078485+0.6431985519143762j)
22672000000.0,(-0.7694504918770111+0.6433522566193903j)
22674000000.0,(-0.7705424407624307+0.6435208961500357j)
22676000000.0,(-0.7716433558522605+0.6437050218387066j)
22678000000.0,(-0.7727524925444206+0.6439051584547606j)
22680000000.0,(-0.7738690980551701+0.6441218038363893j)
22682000000.0,(-0.7749924121414528+0.644355428540762j)
22684000000.0,(-0.7761216678367538+0.6446064755133086j)
22686000000.0,(-0.7772560922001479+0.6448753597769971j)
22688000000.0,(-0.7783949070781641+0.6451624681424853j)
22690000000.0,(-0.7795373298790502+0.6454681589400115j)
22692000000.0,(-0.7806825743589522+0.6457927617738984j)
22694000000.0,(-0.7818298514194753+0.6461365773005343j)
22696000000.0,(-0.7829783699160403+0.6464998770306843j)
22698000000.0,(-0.7841273374763792+0.6468829031569824j)
22700000000.0,(-0.7852759613284753+0.6472858684074234j)
22702000000.0,(-0.7864234491371749+0.6477089559256666j)
22704000000.0,(-0.78756900984866+0.6481523191789356j)
22706000000.0,(-0.7887118545419044+0.6486160818942646j)
22708000000.0,(-0.7898511972861747+0.6491003380238171j)
22710000000.0,(-0.7909862560036016+0.6496051517399647j)
22712000000.0,(-0.7921162533357695+0.6501305574607704j)
22714000000.0,(-0.7932404175132414+0.6506765599064834j)
22716000000.0,(-0.7943579832268697+0.651243134187594j)
22718000000.0,(-0.7954681924997091+0.6518302259249613j)
22720000000.0,(-0.7965702955582923+0.6524377514024525j)
22722000000.0,(-0.797663551701989+0.6530655977524902j)
22724000000.0,(-0.7987472301691346+0.6537136231748317j)
22726000000.0,(-0.7998206109985659+0.6543816571888389j)
22728000000.0,(-0.8008829858851856+0.6550695009194358j)
22730000000.0,(-0.8019336590281304+0.6557769274168722j)
22732000000.0,(-0.8029719479701033+0.656503682010336j)
22734000000.0,(-0.8039971844264087+0.6572494826953907j)
22736000000.0,(-0.8050087151022064+0.6580140205551206j)
22738000000.0,(-0.8060059024964965+0.6587969602147978j)
22740000000.0,(-0.806988125691334+0.6595979403297973j)
22742000000.0,(-0.8079547811247764+0.6604165741063998j)
22744000000.0,(-0.8089052833460592+0.6612524498550462j)
22746000000.0,(-0.80983906575152+0.6621051315755097j)
22748000000.0,(-0.8107555812997868+0.6629741595733822j)
22750000000.0,(-0.8116543032047817+0.6638590511071686j)
22752000000.0,(-0.8125347256051021+0.6647593010652106j)
22754000000.0,(-0.8133963642083791+0.6656743826715751j)
22756000000.0,(-0.8142387569092526+0.6666037482199544j)
22758000000.0,(-0.8150614643796223+0.6675468298345506j)
22760000000.0,(-0.8158640706299128+0.6685030402568345j)
22762000000.0,(-0.8166461835401088+0.6694717736569935j)
22764000000.0,(-0.8174074353593946+0.6704524064688082j)
22766000000.0,(-0.818147483173285+0.6714442982466295j)
22768000000.0,(-0.8188660093371966+0.672446792543058j)
22770000000.0,(-0.819562721875489+0.6734592178058648j)
22772000000.0,(-0.8202373548450693+0.6744808882926342j)
22774000000.0,(-0.8208896686627342+0.6755111050015561j)
22776000000.0,(-0.8215194503955093+0.6765491566167385j)
22778000000.0,(-0.822126514013327+0.6775943204663787j)
22780000000.0,(-0.8227107006034715+0.6786458634920741j)
22782000000.0,(-0.8232718785463108+0.6797030432275374j)
22784000000.0,(-0.8238099436519293+0.6807651087849393j)
22786000000.0,(-0.8243248192573684+0.6818313018470844j)
22788000000.0,(-0.8248164562842777+0.6829008576636063j)
22790000000.0,(-0.8252848332568754+0.6839730060493623j)
22792000000.0,(-0.8257299562802182+0.6850469723831921j)
22794000000.0,(-0.8261518589788743+0.6861219786052182j)
22796000000.0,(-0.8265506023961916+0.6871972442108654j)
22798000000.0,(-0.8269262748544529+0.6882719872397891j)
22800000000.0,(-0.8272789917763006+0.6893454252579271j)
22802000000.0,(-0.8276088954679133+0.6904167763309087j)
22804000000.0,(-0.8279161548645079+0.691485259987089j)
22806000000.0,(-0.828200965238824+0.6925500981685081j)
22808000000.0,(-0.8284635478733471+0.6936105161681272j)
22810000000.0,(-0.8287041496971018+0.6946657435517224j)
22812000000.0,(-0.8289230428879347+0.6957150150628924j)
22814000000.0,(-0.8291205244412779+0.6967575715096658j)
22816000000.0,(-0.8292969157064618+0.6977926606312838j)
22818000000.0,(-0.8294525618917172+0.6988195379437713j)
22820000000.0,(-0.829587831539068+0.6998374675630037j)
22822000000.0,(-0.8297031159703783+0.7008457230040241j)
22824000000.0,(-0.8297988287058709+0.7018435879554671j)
22826000000.0,(-0.8298754048564952+0.7028303570280012j)
22828000000.0,(-0.8299333004915469+0.7038053364758005j)
22830000000.0,(-0.8299729919830104+0.7047678448901201j)
22832000000.0,(-0.8299949753281028+0.705717213864161j)
22834000000.0,(-0.8299997654515455+0.7066527886284619j)
22836000000.0,(-0.8299878954891081+0.7075739286561783j)
22838000000.0,(-0.8299599160539857+0.7084800082376644j)
22840000000.0,(-0.8299163944875886+0.7093704170238866j)
22842000000.0,(-0.8298579140963238+0.7102445605382626j)
22844000000.0,(-0.8297850733759653+0.7111018606566288j)
22846000000.0,(-0.829698485225185+0.7119417560551022j)
22848000000.0,(-0.829598776149834+0.7127637026257094j)
22850000000.0,(-0.8294865854595305+0.7135671738597189j)
22852000000.0,(-0.8293625644581059+0.7143516611987076j)
22854000000.0,(-0.8292273756294366+0.7151166743534705j)
22856000000.0,(-0.8290816918201586+0.7158617415909466j)
22858000000.0,(-0.8289261954207358+0.7165864099894275j)
22860000000.0,(-0.8287615775463271+0.7172902456623742j)
22862000000.0,(-0.8285885372188359+0.7179728339512333j)
22864000000.0,(-0.8284077805515188+0.7186337795877252j)
22866000000.0,(-0.8282200199374509+0.7192727068261164j)
22868000000.0,(-0.8280259732431313+0.7198892595460685j)
22870000000.0,(-0.8278263630084385+0.7204831013266922j)
22872000000.0,(-0.8276219156541044+0.7210539154924994j)
22874000000.0,(-0.8274133606978233+0.7216014051319872j)
22876000000.0,(-0.8272014299800579+0.7221252930896301j)
22878000000.0,(-0.8269868569005313+0.7226253219320994j)
22880000000.0,(-0.8267703756663702+0.723101253889564j)
22882000000.0,(-0.8265527205527653+0.723552870772955j)
22884000000.0,(-0.8263346251769869+0.7239799738681082j)
22886000000.0,(-0.8261168217865201+0.72438238380772j)
22888000000.0,(-0.8259000405620245+0.7247599404220736j)
22890000000.0,(-0.825685008935767+0.7251125025695089j)
22892000000.0,(-0.8254724509261128+0.7254399479476172j)
22894000000.0,(-0.8252630864886084+0.7257421728861643j)
22896000000.0,(-0.825057630884118+0.7260190921227322j)
22898000000.0,(-0.8248567940644356+0.7262706385620885j)
22900000000.0,(-0.8246612800757201+0.7264967630202843j)
22902000000.0,(-0.8244717864800615+0.7266974339544772j)
22904000000.0,(-0.8242890037954232+0.7268726371794727j)
22906000000.0,(-0.8241136149541503+0.7270223755719627j)
22908000000.0,(-0.8239462947802011+0.7271466687634373j)
22910000000.0,(-0.8237877094851837+0.7272455528227154j)
22912000000.0,(-0.823638516183258+0.7273190799290397j)
22914000000.0,(-0.8234993624248992+0.7273673180366541j)
22916000000.0,(-0.8233708857494885+0.7273903505317569j)
22918000000.0,(-0.823253713256652+0.7273882758827094j)
22920000000.0,(-0.8231484611962234+0.7273612072843483j)
22922000000.0,(-0.8230557345766841+0.7273092722972287j)
22924000000.0,(-0.8229761267918847+0.7272326124825886j)
22926000000.0,(-0.8229102192658296+0.727131383033813j)
22928000000.0,(-0.8228585811152731+0.7270057524051236j)
22930000000.0,(-0.8228217688298494+0.7268559019382194j)
22932000000.0,(-0.8228003259694276+0.7266820254875227j)
22934000000.0,(-0.8227947828783722+0.7264843290447j)
22936000000.0,(-0.8228056564163522+0.7262630303630513j)
22938000000.0,(-0.8228334497053376+0.7260183585823536j)
22940000000.0,(-0.8228786518923965+0.725750553854715j)
22942000000.0,(-0.8229417379278929+0.7254598669719328j)
22944000000.0,(-0.8230231683586784+0.7251465589948608j)
22946000000.0,(-0.8231233891358463+0.7248109008852083j)
22948000000.0,(-0.8232428314366304+0.7244531731402098j)
22950000000.0,(-0.8233819114999971+0.7240736654305284j)
22952000000.0,(-0.8235410304754954+0.7236726762417522j)
22954000000.0,(-0.8237205742849149+0.723250512519802j)
22956000000.0,(-0.8239209134963056+0.7228074893205354j)
22958000000.0,(-0.8241424032099078+0.7223439294638035j)
22960000000.0,(-0.8243853829555455+0.7218601631921882j)
22962000000.0,(-0.8246501766010406+0.7213565278346175j)
22964000000.0,(-0.824937092271201+0.7208333674750232j)
22966000000.0,(-0.8252464222769573+0.7202910326261927j)
22968000000.0,(-0.8255784430542048+0.7197298799089143j)
22970000000.0,(-0.8259334151119452+0.7191502717365157j)
22972000000.0,(-0.8263115829893022+0.7185525760048567j)
22974000000.0,(-0.8267131752210172+0.7179371657878093j)
22976000000.0,(-0.8271384043110296+0.7173044190382473j)
22978000000.0,(-0.8275874667137599+0.7166547182945379j)
22980000000.0,(-0.8280605428227314+0.7159884503925024j)
22982000000.0,(-0.8285577969661758+0.7153060061828088j)
22984000000.0,(-0.8290793774092744+0.7146077802537149j)
22986000000.0,(-0.8296254163627219+0.7138941706590908j)
22988000000.0,(-0.8301960299972884+0.7131655786516115j)
22990000000.0,(-0.8307913184640947+0.712422408421j)
22992000000.0,(-0.831411365920311+0.711665066837193j)
22994000000.0,(-0.8320562405600265+0.7108939631982767j)
22996000000.0,(-0.8327259946500348+0.7101095089830368j)
22998000000.0,(-0.8334206645703104+0.7093121176079492j)
23000000000.0,(-0.8341402708589644+0.7085022041884256j)
23002000000.0,(-0.8348848182614822+0.7076801853041271j)
23004000000.0,(-0.8356542957840698+0.7068464787681407j)
23006000000.0,(-0.8364486767509458+0.7060015033998074j)
23008000000.0,(-0.837267918865445+0.7051456788009921j)
23010000000.0,(-0.8381119642748013+0.7042794251355671j)
23012000000.0,(-0.8389807396385134+0.7034031629118884j)
23014000000.0,(-0.8398741562002022+0.7025173127680271j)
23016000000.0,(-0.8407921098628885+0.7016222952595312j)
23018000000.0,(-0.8417344812676466+0.7007185306494781j)
23020000000.0,(-0.8427011358755897+0.6998064387005783j)
23022000000.0,(-0.843691924053183+0.698886438469104j)
23024000000.0,(-0.8447066811608716+0.697958948100399j)
23026000000.0,(-0.8457452276450511+0.6970243846257403j)
23028000000.0,(-0.8468073691334135+0.6960831637603215j)
23030000000.0,(-0.8478928965337132+0.6951356997021317j)
23032000000.0,(-0.8490015861360259+0.6941824049315061j)
23034000000.0,(-0.8501331997185818+0.6932236900111358j)
23036000000.0,(-0.851287484657268+0.6922599633863225j)
23038000000.0,(-0.8524641740389144+0.6912916311852795j)
23040000000.0,(-0.853662986778491+0.6903190970192831j)
23042000000.0,(-0.8548836277403548+0.6893427617824909j)
23044000000.0,(-0.8561257878637+0.6883630234512454j)
23046000000.0,(-0.8573891442923814+0.6873802768827092j)
