Frequency,G_off/G_on
22026000000.0,(0.5535848160170516-0.3399896549511316j)
22028000000.0,(0.5485089231490393-0.344166540811443j)
22030000000.0,(0.543387784778077-0.3483045837699152j)
22032000000.0,(0.5382218094904849-0.352403248567476j)
22034000000.0,(0.5330114087961095-0.3564620102285984j)
22036000000.0,(0.5277569968610542-0.3604803540267986j)
22038000000.0,(0.5224589902461212-0.36445777543854646j)
22040000000.0,(0.5171178076514159-0.3683937800858512j)
22042000000.0,(0.5117338696675398-0.37228788366778376j)
22044000000.0,(0.5063075985337975-0.37613961188124084j)
22046000000.0,(0.5008394179038153-0.3799485003312556j)
22048000000.0,(0.49532975261896023-0.3837140944311902j)
22050000000.0,(0.4897790284899319-0.38743594929315617j)
22052000000.0,(0.48418767208687735-0.39111362960903334j)
22054000000.0,(0.4785561105383655-0.3947467095224573j)
22056000000.0,(0.47288477133953666-0.3983347724921843j)
22058000000.0,(0.46717408216972756-0.4018774111472312j)
22060000000.0,(0.46142447071984727-0.4053742271342216j)
22062000000.0,(0.45563636452976075-0.4088248309573631j)
22064000000.0,(0.44981019083592505-0.41222884181151054j)
22066000000.0,(0.4439463764294888-0.4155858874087598j)
22068000000.0,(0.43804534752505586-0.41889560379904306j)
22070000000.0,(0.43210752964028926-0.42215763518519134j)
22072000000.0,(0.42613334748651194-0.42537163373294734j)
22074000000.0,(0.42012322487043424-0.4285372593764074j)
22076000000.0,(0.41407758460713073-0.431654179619386j)
22078000000.0,(0.40799684844434786-0.43472206933319013j)
22080000000.0,(0.40188143699822626-0.4377406105513087j)
22082000000.0,(0.395731769700477-0.4407094922615012j)
22084000000.0,(0.38954826475705273-0.44362841019579863j)
22086000000.0,(0.38333133911831657-0.4464970666189071j)
22088000000.0,(0.3770814084607016-0.4493151701155148j)
22090000000.0,(0.37079888717983145-0.4520824353770034j)
22092000000.0,(0.3644841883950502-0.45479858298805365j)
22094000000.0,(0.35813772396529425-0.45746333921364163j)
22096000000.0,(0.3517599045162181-0.46007643578691343j)
22098000000.0,(0.34535113947846574-0.4626376096984195j)
22100000000.0,(0.33891183713696615-0.465146602987193j)
22102000000.0,(0.3324424046911054-0.4676031625341397j)
22104000000.0,(0.32594324832562127-0.47000703985821063j)
22106000000.0,(0.3194147732920362-0.4723579909158139j)
22108000000.0,(0.31285738400044405-0.47465577590392055j)
22110000000.0,(0.3062714841214311-0.47690015906730504j)
22112000000.0,(0.2996574766979146-0.47909090851035957j)
22114000000.0,(0.29301576426665427-0.4812277960139053j)
22116000000.0,(0.28634674898918183-0.48331059685741645j)
22118000000.0,(0.2796508327918821-0.4853390896470656j)
22120000000.0,(0.2729284175149409-0.4873130561499872j)
22122000000.0,(0.26617990506986433-0.4892322811351363j)
22124000000.0,(0.25940569760526205-0.49109655222112886j)
22126000000.0,(0.25260619768057097-0.49290565973141165j)
22128000000.0,(0.2457818084473934-0.4946593965571252j)
22130000000.0,(0.2389329338380952-0.4963575580279856j)
22132000000.0,(0.232059978761322-0.49799994179152j)
22134000000.0,(0.22516334930405865-0.49958634770096216j)
22136000000.0,(0.21824345293986203-0.5011165777121126j)
22138000000.0,(0.21130069874288296-0.5025904357894434j)
22140000000.0,(0.20433549760728184-0.5040077278217304j)
22142000000.0,(0.19734826247163867-0.5053682615474585j)
22144000000.0,(0.1903394085479461-0.5066718464902603j)
22146000000.0,(0.18330935355476793-0.5079182939046077j)
22148000000.0,(0.17625851795413988-0.5091074167319809j)
22150000000.0,(0.16918732519177682-0.510239029567711j)
22152000000.0,(0.162096201940153-0.5113129486386944j)
22154000000.0,(0.1549855783440069-0.5123289917921396j)
22156000000.0,(0.14785588826782126-0.513286978495518j)
22158000000.0,(0.14070756954482252-0.5141867298478504j)
22160000000.0,(0.13354106422704023-0.5150280686024681j)
22162000000.0,(0.12635681883595726-0.5158108192013529j)
22164000000.0,(0.11915528461328544-0.5165348078211609j)
22166000000.0,(0.11193691777138809-0.517199862431005j)
22168000000.0,(0.10470217974287688-0.5178058128620697j)
22170000000.0,(0.09745153742889678-0.5183524908890995j)
22172000000.0,(0.09018546344562078-0.5188397303238064j)
22174000000.0,(0.08290443636846505-0.5192673671202j)
22176000000.0,(0.07560894097353726-0.5196352394918556j)
22178000000.0,(0.0682994684758279-0.519943188041096j)
22180000000.0,(0.0609765167636539-0.5201910559000577j)
22182000000.0,(0.05364059062886124-0.5203786888835911j)
22184000000.0,(0.04629220199229459-0.520505935653934j)
22186000000.0,(0.038931870124040445-0.5205726478970653j)
22188000000.0,(0.031560121857950825-0.5205786805106491j)
22190000000.0,(0.024177491799956152-0.5205238918034417j)
22192000000.0,(0.01678452252967617-0.5204081437060301j)
22194000000.0,(0.009381764794838697-0.5202313019927476j)
22196000000.0,(0.001969777698021344-0.5199932365145917j)
22198000000.0,(-0.005450871124770839-0.5196938214429573j)
22200000000.0,(-0.012879605334170582-0.519332935523973j)
22202000000.0,(-0.0203158397266368-0.5189104623432135j)
22204000000.0,(-0.02775898008323655-0.5184262906005462j)
22206000000.0,(-0.035208423028491115-0.5178803143948387j)
22208000000.0,(-0.04266355589974789-0.5172724335182528j)
22210000000.0,(-0.05012375662753608-0.5166025537598125j)
22212000000.0,(-0.057588393627355315-0.5158705872179349j)
22214000000.0,(-0.06505682570333964-0.5150764526215689j)
22216000000.0,(-0.07252840196423262-0.5142200756595952j)
22218000000.0,(-0.08000246175209802-0.513301389318099j)
22220000000.0,(-0.08747833458418185-0.5123203342251196j)
22222000000.0,(-0.09495534010833397-0.5112768590024579j)
22224000000.0,(-0.10243278807237874-0.5101709206241062j)
22226000000.0,(-0.10990997830782386-0.5090024847808428j)
22228000000.0,(-0.11738620072827036-0.5077715262505154j)
22230000000.0,(-0.12486073534288497-0.5064780292735224j)
22232000000.0,(-0.13233285228527383-0.5051219879329778j)
22234000000.0,(-0.13980181185808443-0.5037034065390277j)
22236000000.0,(-0.14726686459364588-0.5022223000167738j)
22238000000.0,(-0.1547272513309391-0.500678694297233j)
22240000000.0,(-0.16218220330917416-0.4990726267107541j)
22242000000.0,(-0.16963094227822678-0.49740414638228575j)
22244000000.0,(-0.1770726806261736-0.4956733146278865j)
22246000000.0,(-0.18450662152413683-0.49388020535183286j)
22248000000.0,(-0.19193195908863608-0.4920249054436925j)
22250000000.0,(-0.19934787856161248-0.4901075151746829j)
22252000000.0,(-0.20675355650827706-0.48812814859265524j)
22254000000.0,(-0.21414816103290052-0.4860869339150006j)
22256000000.0,(-0.22153085201264475-0.48398401391878426j)
22258000000.0,(-0.22890078134950487-0.481819546327391j)
22260000000.0,(-0.2362570932404052-0.47959370419295855j)
22262000000.0,(-0.24359892446546383-0.47730667627386303j)
22264000000.0,(-0.25092540469441366-0.4749586674065177j)
22266000000.0,(-0.2582356568111346-0.47254989887073023j)
22268000000.0,(-0.265528797256225-0.4700806087478662j)
22270000000.0,(-0.2728039363875073-0.46755105227105487j)
22272000000.0,(-0.28006017885833157-0.4649615021666752j)
22274000000.0,(-0.28729662401350803-0.4623122489863488j)
22276000000.0,(-0.2945123663026686-0.45960360142867857j)
22278000000.0,(-0.30170649571082103-0.45683588664995767j)
22280000000.0,(-0.30887809820582923-0.4540094505630877j)
22282000000.0,(-0.3160262562025159-0.45112465812394004j)
22284000000.0,(-0.32315004904305217-0.44818189360440347j)
22286000000.0,(-0.33024855349326177-0.44518156085136484j)
22288000000.0,(-0.3373208442544343-0.4421240835308851j)
22290000000.0,(-0.34436599449020694-0.4390099053568284j)
22292000000.0,(-0.3513830763680381-0.4358394903032317j)
22294000000.0,(-0.35837116161476673-0.43261332279970277j)
22296000000.0,(-0.36532932208570523-0.4293319079091529j)
22298000000.0,(-0.3722566303466971-0.42599577148719064j)
22300000000.0,(-0.3791521602685183-0.42260546032251933j)
22302000000.0,(-0.3860149876329834-0.4191615422577007j)
22304000000.0,(-0.39284419075007443-0.41566460628967256j)
22306000000.0,(-0.3996388510853837-0.412115262649429j)
22308000000.0,(-0.4063980538971325-0.40851414286030097j)
22310000000.0,(-0.41312088888198867-0.4048618997742994j)
22312000000.0,(-0.41980645082888957-0.40115920758601653j)
22314000000.0,(-0.426453840280036-0.39740676182360635j)
22316000000.0,(-0.4330621641982073-0.3936052793164072j)
22318000000.0,(-0.43963053663951335-0.3897554981387921j)
22320000000.0,(-0.446158079430681-0.38585817752987817j)
22322000000.0,(-0.45264392284994653-0.3819140977887592j)
22324000000.0,(-0.45908720631060806-0.37792406014496754j)
22326000000.0,(-0.46548707904626746-0.37388888660390324j)
22328000000.0,(-0.4718427007967809-0.36980941976702525j)
22330000000.0,(-0.47815324249391505-0.36568652262662404j)
22332000000.0,(-0.48441788694569754-0.3615210783350564j)
22334000000.0,(-0.4906358295184335-0.3573139899483497j)
22336000000.0,(-0.49680627881535705-0.3530661801441476j)
22338000000.0,(-0.5029284573508743-0.3487785909139996j)
22340000000.0,(-0.5090016022193506-0.3444521832300525j)
22342000000.0,(-0.5150249657573942-0.34008793668624804j)
22344000000.0,(-0.5209978161985839-0.3356868491141768j)
22346000000.0,(-0.5269194383195979-0.33124993617378923j)
22348000000.0,(-0.5327891340766947-0.32677823091921215j)
22350000000.0,(-0.5386062232315139-0.322272783339965j)
22352000000.0,(-0.5443700439651679-0.31773465987792654j)
22354000000.0,(-0.550079953479609-0.3131649429204376j)
22356000000.0,(-0.5557353285852739-0.30856473026998776j)
22358000000.0,(-0.5613355662740139-0.30393513459096927j)
22360000000.0,(-0.5668800842763547-0.29927728283403604j)
22362000000.0,(-0.5723683216021349-0.29459231563864463j)
22364000000.0,(-0.5777997390636039-0.2898813867144054j)
22366000000.0,(-0.5831738197800871-0.2851456622019094j)
22368000000.0,(-0.5884900696633532-0.28038632001374625j)
22370000000.0,(-0.5937480178828417-0.27560454915645943j)
22372000000.0,(-0.5989472173099569-0.27080154903423526j)
22374000000.0,(-0.6040872449406531-0.26597852873515276j)
22376000000.0,(-0.6091677022955837-0.26113670630086255j)
22378000000.0,(-0.6141882157971149-0.25627730798059095j)
22380000000.0,(-0.619148437122562-0.2514015674704074j)
22382000000.0,(-0.6240480435330216-0.24651072513871347j)
22384000000.0,(-0.6288867381772464-0.24160602723894814j)
22386000000.0,(-0.633664250370029-0.23668872511052472j)
22388000000.0,(-0.6383803358446238-0.2317600743690441j)
22390000000.0,(-0.6430347769787669-0.2268213340868402j)
22392000000.0,(-0.6476273829939271-0.22187376596494826j)
22394000000.0,(-0.6521579901274371-0.21691863349758517j)
22396000000.0,(-0.656626461777235-0.2119572011302604j)
22398000000.0,(-0.6610326886189722-0.20699073341263555j)
22400000000.0,(-0.6653765886953117-0.2020204941472696j)
22402000000.0,(-0.6696581074772769-0.1970477455353813j)
22404000000.0,(-0.6738772178975801-0.1920737473207783j)
22406000000.0,(-0.6780339203558869-0.18709975593308711j)
22408000000.0,(-0.6821282426960458-0.18212702363142944j)
22410000000.0,(-0.6861602401553524-0.17715679764968112j)
22412000000.0,(-0.690129995285963-0.1721903193444385j)
22414000000.0,(-0.6940376178486327-0.16722882334681882j)
22416000000.0,(-0.6978832446789924-0.16227353671919506j)
22418000000.0,(-0.7016670395266351-0.15732567811796475j)
22420000000.0,(-0.7053891928673127-0.15238645696342581j)
22422000000.0,(-0.709049921688615-0.14745707261781962j)
22424000000.0,(-0.7126494692495192-0.14253871357257503j)
22426000000.0,(-0.7161881048142634-0.13763255664577093j)
22428000000.0,(-0.719666123361022-0.13273976619080105j)
22430000000.0,(-0.7230838452659114-0.12786149331720317j)
22432000000.0,(-0.726441615962889-0.12299887512458757j)
22434000000.0,(-0.7297398055801405-0.11815303395055983j)
22436000000.0,(-0.7329788085535892-0.11332507663351174j)
22438000000.0,(-0.7361590432181954-0.10851609379111218j)
22440000000.0,(-0.7392809513777322-0.10372715911529971j)
22442000000.0,(-0.7423449978537715-0.09895932868453754j)
22444000000.0,(-0.7453516700146166-0.09421364029405996j)
22446000000.0,(-0.7483014772849651-0.08949111280479459j)
22448000000.0,(-0.7511949506370864-0.08479274551161146j)
22450000000.0,(-0.7540326420643348-0.08011951753150466j)
22452000000.0,(-0.7568151240378224-0.07547238721227625j)
22454000000.0,(-0.7595429889470992-0.07085229156224888j)
22456000000.0,(-0.7622168485257014-0.0662601457014922j)
22458000000.0,(-0.7648373332624272-0.0616968423350074j)
22460000000.0,(-0.767405091799231-0.05716325124827483j)
22462000000.0,(-0.7699207903165993-0.052660218825521896j)
22464000000.0,(-0.7723851119073128-0.04818856759103713j)
22466000000.0,(-0.7747987559394711-0.043749095773804474j)
22468000000.0,(-0.777162437409672-0.03934257689570151j)
22470000000.0,(-0.77947688628723-0.03496975938345821j)
22472000000.0,(-0.7817428468503186-0.0306313662045371j)
22474000000.0,(-0.783961077014903-0.026328094527056152j)
22476000000.0,(-0.786132347657342-0.02206061540384008j)
22478000000.0,(-0.7882574419315059-0.01782957348064385j)
22480000000.0,(-0.7903371545812669-0.013635586728564167j)
22482000000.0,(-0.7923722912491856-0.009479246200612395j)
22484000000.0,(-0.7943636677822217-0.005361115812395081j)
22486000000.0,(-0.7963121095352687-0.0012817321468114923j)
22488000000.0,(-0.7982184506732946+0.0027583957173499896j)
22490000000.0,(-0.8000835334728721+0.006758786353067143j)
22492000000.0,(-0.8019082076238232+0.010718986109166561j)
22494000000.0,(-0.803693329531737+0.014638569211040956j)
22496000000.0,(-0.805439761622041+0.018517137838226398j)
22498000000.0,(-0.8071483716463305+0.02235432217909798j)
22500000000.0,(-0.8088200319916098+0.026149780462955758j)
22502000000.0,(-0.8104556189930913+0.02990319896980119j)
22504000000.0,(-0.8120560122511612+0.03361429201811632j)
22506000000.0,(-0.8136220939531128+0.037282801930986056j)
22508000000.0,(-0.8151547482002076+0.040908498980906566j)
22510000000.0,(-0.8166548603406114+0.044491181313651186j)
22512000000.0,(-0.8181233163087219+0.04803067485156996j)
22514000000.0,(-0.8195610019713816+0.051526833176714235j)
22516000000.0,(-0.8209688024814432+0.054979537394186186j)
22518000000.0,(-0.8223476016391353+0.05838869597612589j)
22520000000.0,(-0.8236982812616406+0.06175424458675148j)
22522000000.0,(-0.8250217205612896+0.06507614588887833j)
22524000000.0,(-0.8263187955327385+0.06835438933234572j)
22526000000.0,(-0.8275903783494739+0.07158899092478403j)
22528000000.0,(-0.8288373367699832+0.07477999298515885j)
22530000000.0,(-0.8300605335538773+0.07792746388052921j)
22532000000.0,(-0.831260825888262+0.08103149774645566j)
22534000000.0,(-0.8324390648246079+0.08409221419149807j)
22536000000.0,(-0.8335960947263681+0.08710975798623616j)
22538000000.0,(-0.8347327527275579+0.09008429873724665j)
22540000000.0,(-0.8358498682025033+0.09301603054646397j)
22542000000.0,(-0.8369482622469426+0.09590517165635386j)
22544000000.0,(-0.8380287471706497+0.09875196408131649j)
22546000000.0,(-0.8390921260017282+0.10155667322573488j)
22548000000.0,(-0.8401391920027221+0.10431958748907738j)
22550000000.0,(-0.8411707281986549+0.10704101785845628j)
22552000000.0,(-0.8421875069171181+0.10972129748903667j)
22554000000.0,(-0.8431902893405059+0.11236078127268426j)
22556000000.0,(-0.8441798250704775+0.11495984539522969j)
22558000000.0,(-0.8451568517047331+0.1175188868827249j)
22560000000.0,(-0.8461220944261679+0.1200383231370503j)
22562000000.0,(-0.8470762656044682+0.12251859146123192j)
22564000000.0,(-0.8480200644102014+0.12496014857481468j)
22566000000.0,(-0.8489541764414479+0.1273634701196301j)
22568000000.0,(-0.8498792733630229+0.12972905015628974j)
22570000000.0,(-0.8507960125583209+0.13205740065172855j)
22572000000.0,(-0.8517050367938249+0.1343490509581107j)
22574000000.0,(-0.8526069738963086+0.13660454728340807j)
22576000000.0,(-0.8535024364427716+0.13882445215395278j)
22578000000.0,(-0.8543920214631295+0.14100934386925368j)
22580000000.0,(-0.8552763101557028+0.14315981594937j)
22582000000.0,(-0.8561558676155269+0.1452764765751217j)
22584000000.0,(-0.8570312425755245+0.14735994802141217j)
22586000000.0,(-0.8579029671605753+0.14941086608393866j)
22588000000.0,(-0.8587715566545238+0.15142987949955658j)
22590000000.0,(-0.8596375092801661+0.15341764936056512j)
22592000000.0,(-0.8605013059922645+0.15537484852317465j)
22594000000.0,(-0.8613634102836419+0.15730216101041505j)
22596000000.0,(-0.8622242680044111+0.1592002814097533j)
22598000000.0,(-0.8630843071943953+0.16106991426566666j)
22600000000.0,(-0.8639439379288195+0.16291177346744437j)
22602000000.0,(-0.8648035521773226+0.164726581632469j)
22604000000.0,(-0.8656635236763929+0.16651506948524797j)
22606000000.0,(-0.8665242078152838+0.1682779752324588j)
22608000000.0,(-0.8673859415355185+0.17001604393427944j)
22610000000.0,(-0.8682490432440592+0.17173002687227854j)
22612000000.0,(-0.869113812740257+0.17342068091414747j)
22614000000.0,(-0.8699805311566673+0.17508876787556213j)
22616000000.0,(-0.8708494609138518+0.17673505387946772j)
22618000000.0,(-0.8717208456892749+0.17836030871309158j)
22620000000.0,(-0.8725949104004047+0.17996530518299414j)
22622000000.0,(-0.8734718612021465+0.18155081846848176j)
22624000000.0,(-0.8743518854987236+0.18311762547371224j)
22626000000.0,(-0.8752351519701296+0.1846665041788355j)
22628000000.0,(-0.8761218106132808+0.18619823299053007j)
22630000000.0,(-0.8770119927979865+0.18771359009229355j)
22632000000.0,(-0.8779058113378642+0.18921335279487794j)
22634000000.0,(-0.8788033605763285+0.1906982968872559j)
22636000000.0,(-0.8797047164877637+0.192169195988533j)
22638000000.0,(-0.880609936794003+0.1936268209012227j)
22640000000.0,(-0.8815190610962262+0.19507193896632652j)
22642000000.0,(-0.8824321110223822+0.1965053134206676j)
22644000000.0,(-0.8833490903902333+0.19792770275694882j)
22646000000.0,(-0.8842699853861176+0.1993398600870165j)
22648000000.0,(-0.8851947647595074+0.20074253250882892j)
22650000000.0,(-0.8861233800334382+0.20213646047764047j)
22652000000.0,(-0.8870557657308655+0.20352237718193533j)
22654000000.0,(-0.8879918396169973+0.20490100792464974j)
22656000000.0,(-0.8889315029576341+0.20627306951024074j)
22658000000.0,(-0.8898746407935297+0.20763926963817772j)
22660000000.0,(-0.8908211222307751+0.20900030630343755j)
22662000000.0,(-0.891770800747181+0.2103568672046059j)
22664000000.0,(-0.8927235145146195+0.21170962916019098j)
22666000000.0,(-0.8936790867372694+0.21305925753377877j)
22668000000.0,(-0.8946373260056659+0.21440640566865365j)
22670000000.0,(-0.8955980266664681+0.215751714332535j)
22672000000.0,(-0.8965609692077877+0.21709581117307294j)
22674000000.0,(-0.8975259206599365+0.21843931018476698j)
22676000000.0,(-0.8984926350114006+0.21978281118796397j)
22678000000.0,(-0.8994608536398243+0.22112689932060858j)
22680000000.0,(-0.900430305757758+0.22247214454341266j)
22682000000.0,(-0.9014007088729021+0.22381910115911638j)
22684000000.0,(-0.9023717692625328+0.22516830734651075j)
22686000000.0,(-0.9033431824617806+0.22652028470989316j)
22688000000.0,(-0.9043146337653847+0.2278755378446142j)
22690000000.0,(-0.9052857987425251+0.22923455391938102j)
22692000000.0,(-0.9062563437642938+0.2305978022759626j)
22694000000.0,(-0.907225926543338+0.2319657340469398j)
22696000000.0,(-0.9081941966851764+0.2333387817921285j)
22698000000.0,(-0.9091607962506386+0.2347173591542876j)
22700000000.0,(-0.9101253603288767+0.23610186053471488j)
22702000000.0,(-0.9110875176203315+0.2374926607893028j)
22704000000.0,(-0.9120468910290241+0.238890114945622j)
22706000000.0,(-0.9130030982635025+0.24029455794156088j)
22708000000.0,(-0.9139557524457487+0.24170630438603732j)
22710000000.0,(-0.9149044627273067+0.24312564834226655j)
22712000000.0,(-0.9158488349118835+0.2445528631340368j)
22714000000.0,(-0.9167884720836225+0.2459882011754223j)
22716000000.0,(-0.9177229752402463+0.24743189382431974j)
22718000000.0,(-0.9186519439302137+0.2488841512601677j)
22720000000.0,(-0.9195749768930407+0.2503451623861646j)
22722000000.0,(-0.9204916727018821+0.2518150947562676j)
22724000000.0,(-0.9214016304074781+0.2532940945272117j)
22726000000.0,(-0.9223044501825254+0.2547822864357451j)
22728000000.0,(-0.9231997339655428+0.2562797738012378j)
22730000000.0,(-0.9240870861032596+0.2577866385537681j)
22732000000.0,(-0.9249661139905664+0.2593029412877554j)
22734000000.0,(-0.9258364287070385+0.2608287213411508j)
22736000000.0,(-0.9266976456490543+0.26236399690015544j)
22738000000.0,(-0.9275493851565064+0.2639087651293852j)
22740000000.0,(-0.9283912731331239+0.2654630023273511j)
22742000000.0,(-0.9292229416593967+0.2670266641070748j)
22744000000.0,(-0.9300440295971251+0.26859968560160796j)
22746000000.0,(-0.9308541831846092+0.27018198169417684j)
22748000000.0,(-0.9316530566214972+0.2717734472726182j)
22750000000.0,(-0.9324403126423362+0.27337395750772714j)
22752000000.0,(-0.9332156230778789+0.2749833681550859j)
22754000000.0,(-0.9339786694032116+0.2766015158798955j)
22756000000.0,(-0.9347291432717963+0.2782282186042821j)
22758000000.0,(-0.9354667470345465+0.2798632758765029j)
22760000000.0,(-0.9361911942430634+0.28150646926143646j)
22762000000.0,(-0.9369022101362121+0.2831575627516872j)
22764000000.0,(-0.9375995321092347+0.28481630319860046j)
22766000000.0,(-0.9382829101646255+0.2864824207624433j)
22768000000.0,(-0.9389521073440449+0.2881556293809551j)
22770000000.0,(-0.9396069001405739+0.2898356272554547j)
22772000000.0,(-0.9402470788906555+0.29152209735363493j)
22774000000.0,(-0.9408724481451133+0.29321470792815885j)
22776000000.0,(-0.9414828270186727+0.2949131130501321j)
22778000000.0,(-0.9420780495174718+0.2966169531565043j)
22780000000.0,(-0.9426579648440768+0.2983258556104208j)
22782000000.0,(-0.9432224376795817+0.3000394352735288j)
22784000000.0,(-0.9437713484424068+0.30175729508922416j)
22786000000.0,(-0.9443045935234735+0.3034790266757994j)
22788000000.0,(-0.9448220854974781+0.3052042109284494j)
22790000000.0,(-0.9453237533100378+0.3069324186290768j)
22792000000.0,(-0.945809542440533+0.3086632110628299j)
22794000000.0,(-0.9462794150405328+0.31039614064030185j)
22796000000.0,(-0.9467333500477286+0.31213075152432446j)
22798000000.0,(-0.947171343275361+0.3138665802602755j)
22800000000.0,(-0.9475934074771778+0.3156031564088443j)
22802000000.0,(-0.9479995723880063+0.3173400031801888j)
22804000000.0,(-0.948389884740081+0.3190766380684365j)
22806000000.0,(-0.9487644082553064+0.3208125734854936j)
22808000000.0,(-0.9491232236137032+0.32254731739314174j)
22810000000.0,(-0.9494664283983021+0.3242803739324185j)
22812000000.0,(-0.9497941370168355+0.3260112440493015j)
22814000000.0,(-0.950106480600575+0.32773942611573587j)
22816000000.0,(-0.9504036068807569+0.32946441654507214j)
22818000000.0,(-0.9506856800430321+0.3311857104010143j)
22820000000.0,(-0.9509528805604417+0.33290280199919353j)
22822000000.0,(-0.9512054050054585+0.33461518550053354j)
22824000000.0,(-0.951443465841652+0.3363223554955909j)
22826000000.0,(-0.9516672911955782+0.33802380757909906j)
22828000000.0,(-0.9518771246095341+0.339719038913976j)
22830000000.0,(-0.9520732247758225+0.3414075487840946j)
22832000000.0,(-0.9522558652532224+0.34308883913516053j)
22834000000.0,(-0.9524253341663648+0.34476241510306527j)
22836000000.0,(-0.9525819338887443+0.3464277855291439j)
22838000000.0,(-0.9527259807101204+0.3480844634617966j)
22840000000.0,(-0.9528578044890559+0.3497319666439737j)
22842000000.0,(-0.9529777482913825+0.35136981798607275j)
22844000000.0,(-0.9530861680153745+0.3529975460238374j)
22846000000.0,(-0.9531834320044202+0.35461468536088553j)
22848000000.0,(-0.9532699206480051+0.35622077709554334j)
22850000000.0,(-0.9533460259717969+0.35781536923169904j)
22852000000.0,(-0.9534121512176486+0.3593980170734335j)
22854000000.0,(-0.9534687104143198+0.3609682836032298j)
22856000000.0,(-0.9535161279397226+0.362525739843598j)
22858000000.0,(-0.9535548380754809+0.3640699652019948j)
22860000000.0,(-0.9535852845546017+0.3656005477989589j)
22862000000.0,(-0.9536079201030321+0.36711708477941557j)
22864000000.0,(-0.9536232059758749+0.3686191826071449j)
22866000000.0,(-0.9536316114890179+0.37010645734244496j)
22868000000.0,(-0.9536336135469196+0.37157853490304477j)
22870000000.0,(-0.9536296961672741+0.3730350513083771j)
22872000000.0,(-0.9536203500032729+0.37447565290732593j)
22874000000.0,(-0.9536060718641423+0.37589999658961226j)
22876000000.0,(-0.9535873642346325+0.3773077499810069j)
22878000000.0,(-0.9535647347941086+0.37869859162258057j)
22880000000.0,(-0.9535386959358689+0.38007221113423023j)
22882000000.0,(-0.9535097642872898+0.3814283093627476j)
22884000000.0,(-0.9534784602313868+0.3827665985147118j)
22886000000.0,(-0.9534453074303407+0.38408680227451397j)
22888000000.0,(-0.95341083235152+0.38538865590783533j)
22890000000.0,(-0.9533755637965117+0.38667190635092374j)
22892000000.0,(-0.9533400324336313+0.3879363122860219j)
22894000000.0,(-0.9533047703343731+0.3891816442033193j)
22896000000.0,(-0.9532703105142247+0.3904076844498112j)
22898000000.0,(-0.9532371864782485+0.3916142272654567j)
22900000000.0,(-0.9532059317718077+0.3928010788070386j)
22902000000.0,(-0.9531770795367819+0.3939680571601327j)
22904000000.0,(-0.9531511620736005+0.39511499233960545j)
22906000000.0,(-0.9531287104093873+0.39624172627905524j)
22908000000.0,(-0.9531102538724955+0.39734811280962185j)
22910000000.0,(-0.9530963196736745+0.39843401762858927j)
22912000000.0,(-0.9530874324940972+0.3994993182582027j)
22914000000.0,(-0.9530841140804466+0.4005439039951276j)
22916000000.0,(-0.9530868828472372+0.40156767585096476j)
22918000000.0,(-0.9530962534865308+0.4025705464842452j)
22920000000.0,(-0.9531127365851707+0.4035524401243148j)
22922000000.0,(-0.9531368382496572+0.40451329248751416j)
22924000000.0,(-0.9531690597387485+0.4054530506860562j)
22926000000.0,(-0.9532098971038614+0.40637167312999284j)
22928000000.0,(-0.9532598408373263+0.4072691294226558j)
22930000000.0,(-0.953319375528535+0.4081454002499461j)
22932000000.0,(-0.953388979527993+0.4090004772638353j)
22934000000.0,(-0.9534691246192918+0.40983436296043585j)
22936000000.0,(-0.9535602756989794+0.4106470705529802j)
22938000000.0,(-0.9536628904643105+0.41143862384004243j)
22940000000.0,(-0.9537774191088358+0.4122090570693166j)
22942000000.0,(-0.9539043040257817+0.41295841479726086j)
22944000000.0,(-0.9540439795191554+0.41368675174489744j)
22946000000.0,(-0.9541968715225149+0.4143941326500498j)
22948000000.0,(-0.9543633973253073+0.4150806321162733j)
22950000000.0,(-0.954543965306705+0.41574633445874354j)
22952000000.0,(-0.954738974676831+0.41639133354732066j)
22954000000.0,(-0.954948815225276+0.4170157326470297j)
22956000000.0,(-0.9551738670768047+0.4176196442561465j)
22958000000.0,(-0.9554145004541325+0.41820318994209327j)
22960000000.0,(-0.9556710754476626+0.4187665001753162j)
22962000000.0,(-0.955943941792063+0.419309714161307j)
22964000000.0,(-0.9562334386495706+0.4198329796709211j)
22966000000.0,(-0.9565398943998898+0.42033645286912064j)
22968000000.0,(-0.9568636264365799+0.4208202981422662j)
22970000000.0,(-0.9572049409698022+0.4212846879240609j)
22972000000.0,(-0.9575641328353112+0.4217298025202398j)
22974000000.0,(-0.9579414853095753+0.4221558299320809j)
22976000000.0,(-0.9583372699309143+0.4225629656788046j)
22978000000.0,(-0.9587517463265434+0.4229514126189137j)
22980000000.0,(-0.9591851620454197+0.42332138077051146j)
22982000000.0,(-0.9596377523967936+0.42367308713062835j)
22984000000.0,(-0.9601097402943679+0.4240067554935702j)
22986000000.0,(-0.9606013361059774+0.4243226162682945j)
22988000000.0,(-0.9611127375087151+0.4246209062948071j)
22990000000.0,(-0.9616441293494206+0.42490186865956436j)
22992000000.0,(-0.962195683510475+0.4251657525098522j)
22994000000.0,(-0.9627675587808385+0.4254128128671084j)
22996000000.0,(-0.9633599007322887+0.42564331043914483j)
22998000000.0,(-0.9639728416008153+0.42585751143121264j)
