Frequency,G_off/G_on
21712342468.4937,(-0.13633091965432845+0.96002499349166j)
21714342868.57372,(-0.13482715252645835+0.9608569281030107j)
21716343268.65373,(-0.13333173570642723+0.9616723743435399j)
21718343668.73375,(-0.1318448298469297+0.9624715490048736j)
21720344068.81376,(-0.13036659396048078+0.9632546696226917j)
21722344468.89378,(-0.1288971853735551+0.9640219544485198j)
21724344868.97379,(-0.12743675968082185+0.9647736224200878j)
21726345269.05381,(-0.12598547069954621+0.9655098931302746j)
21728345669.13383,(-0.12454347042423233+0.9662309867946353j)
21730346069.21384,(-0.12311090898158049+0.96693712421754j)
21732346469.29386,(-0.12168793458582926+0.9676285267569246j)
21734346869.37388,(-0.12027469349455316+0.9683054162876854j)
21736347269.45389,(-0.11887132996499089+0.9689680151637263j)
21738347669.53391,(-0.11747798621096588+0.9696165461786892j)
21740348069.61392,(-0.11609480236047583+0.9702512325253942j)
21742348469.69394,(-0.1147219164140121+0.9708722977540077j)
21744348869.77396,(-0.11335946420367919+0.9714799657289858j)
21746349269.85397,(-0.11200757935317489+0.972074460584806j)
21748349669.93399,(-0.11066639323869816+0.9726560066805391j)
21750350070.014,(-0.10933603495084313+0.973224828553289j)
21752350470.09402,(-0.1080166312575397+0.9737811508705447j)
21754350870.17403,(-0.1067083065680984+0.9743251983814801j)
21756351270.25405,(-0.10541118289841639+0.9748571958672531j)
21758351670.33407,(-0.10412537983739646+0.9753773680903436j)
21760352070.41408,(-0.10285101451463081+0.9758859397429782j)
21762352470.4941,(-0.10158820156940243+0.9763831353946972j)
21764352870.57412,(-0.10033705312104475+0.9768691794391018j)
21766353270.65413,(-0.09909767874071276+0.9773442960398472j)
21768353670.73415,(-0.09787018542459772+0.9778087090759291j)
21770354070.81416,(-0.09665467756863591+0.9782626420863146j)
21772354470.89418,(-0.09545125694473877+0.9787063182139865j)
21774354870.97419,(-0.09426002267858838+0.9791399601494415j)
21776355271.05421,(-0.09308107122902043+0.979563790073717j)
21778355671.13423,(-0.0919144963690331+0.979978029600997j)
21780356071.21424,(-0.09076038916844109+0.9803828997208555j)
21782356471.29426,(-0.08961883797820312+0.9807786207402085j)
21784356871.37428,(-0.0884899284164412+0.9811654122250252j)
21786357271.45429,(-0.08737374335616976+0.9815434929418672j)
21788357671.53431,(-0.08627036291475214+0.9819130807993146j)
21790358071.61432,(-0.08517986444509293+0.9822743927893441j)
21792358471.69434,(-0.08410232252857888+0.9826276449287206j)
21794358871.77435,(-0.08303780896977327+0.9829730522004642j)
21796359271.85437,(-0.08198639279286768+0.9833108284954538j)
21798359671.93439,(-0.08094814023989401+0.9836411865542374j)
21800360072.0144,(-0.07992311477068945+0.9839643379090964j)
21802360472.09442,(-0.07891137706461746+0.9842804928264447j)
21804360872.17444,(-0.07791298502403085+0.9845898602496002j)
21806361272.25445,(-0.07692799377947024+0.9848926477420129j)
21808361672.33447,(-0.07595645569658607+0.9851890614309875j)
21810362072.41448,(-0.07499842038476297+0.9854793059519749j)
21812362472.4945,(-0.07405393470743792+0.98576358439348j)
21814362872.57452,(-0.07312304279408442+0.9860420982426454j)
21816363272.65453,(-0.0722057860538419+0.9863150473315666j)
21818363672.73455,(-0.0713022031907677+0.9865826297843924j)
21820364072.81456,(-0.07041233022068245+0.9868450419652585j)
21822364472.89458,(-0.06953620048957755+0.9871024784271127j)
21824364872.97459,(-0.06867384469355814+0.9873551318614718j)
21826365273.05461,(-0.06782529090028326+0.9876031930491674j)
21828365673.13463,(-0.06699056457187097+0.9878468508121173j)
21830366073.21464,(-0.06616968858922734+0.9880862919661726j)
21832366473.29466,(-0.06536268327776584+0.9883217012750826j)
21834366873.37468,(-0.0645695664344714+0.9885532614056117j)
21836367273.45469,(-0.06379035335626863+0.9887811528838577j)
21838367673.53471,(-0.06302505686965199+0.9890055540527948j)
21840368073.61472,(-0.062273687361531854+0.9892266410310869j)
21842368473.69474,(-0.06153625281124801+0.9894445876731998j)
21844368873.77475,(-0.06081275882370804+0.9896595655308384j)
21846369273.85477,(-0.060103208663598334+0.9898717438157435j)
21848369673.93479,(-0.059407603290618644+0.9900812893638714j)
21850370074.0148,(-0.05872594139569315+0.9902883666009807j)
21852370474.09482,(-0.058058219438104054+0.9904931375096464j)
21854370874.17484,(-0.05740443168349777+0.9906957615977255j)
21856371274.25485,(-0.05676457024271024+0.9908963958682864j)
21858371674.33487,(-0.05613862511136246+0.9910951947910198j)
21860372074.41488,(-0.0555265842101692+0.9912923102751459j)
21862372474.4949,(-0.054928433425910875+0.9914878916438292j)
21864372874.57491,(-0.054344156653016916+0.991682085610102j)
21866373274.65493,(-0.0537737358357013+0.9918750362543188j)
21868373674.73495,(-0.053217151010607464+0.9920668850031291j)
21870374074.81496,(-0.05267438034989845+0.9922577706099875j)
21872374474.89498,(-0.05214540020475018+0.9924478291371895j)
21874374874.975,(-0.051630185149189246+0.9926371939394397j)
21876375275.05501,(-0.05112870802422465+0.9928259956489471j)
21878375675.13503,(-0.05064093998222477+0.9930143621620412j)
21880376075.21504,(-0.05016685053148703+0.9932024186273026j)
21882376475.29506,(-0.04970640758094927+0.993390287435207j)
21884376875.37508,(-0.049259577484997326+0.9935780882092571j)
21886377275.45509,(-0.04882632508831535+0.9937659377986087j)
21888377675.53511,(-0.048406613770736726+0.9939539502721616j)
21890378075.61512,(-0.048000405492045144+0.9941422369141144j)
21892378475.69514,(-0.04760766083667946+0.994330906220954j)
21894378875.77515,(-0.04722833905830437+0.9945200638998722j)
21896379275.85517,(-0.04686239812419256+0.9947098128685858j)
21898379675.93519,(-0.046509794759387796+0.9949002532565379j)
21900380076.0152,(-0.046170484490596714+0.9950914824074636j)
21902380476.09522,(-0.04584442168977853+0.9952835948832931j)
21904380876.17524,(-0.04553155961738651+0.9954766824693706j)
21906381276.25525,(-0.045231850465229845+0.9956708341809639j)
21908381676.33527,(-0.04494524539891329+0.9958661362710356j)
21910382076.41528,(-0.04467169459982744+0.9960626722392556j)
21912382476.4953,(-0.044411147306646345+0.9962605228422197j)
21914382876.57531,(-0.04416355185631123+0.9964597661048514j)
21916383276.65533,(-0.04392885572445983+0.9966604773329556j)
21918383676.73535,(-0.043707005565278734+0.9968627291268956j)
21920384076.81537,(-0.043497947250745864+0.9970665913963587j)
21922384476.89538,(-0.04330162590923974+0.9972721313761889j)
21924384876.9754,(-0.043117985963489654+0.9974794136432429j)
21926385277.05541,(-0.04294697116784229+0.9976885001342516j)
21928385677.13543,(-0.042788524644821045+0.9978994501646424j)
21930386077.21544,(-0.04264258892096136+0.9981123204482968j)
21932386477.29546,(-0.04250910596189846+0.9983271651182125j)
21934386877.37548,(-0.04238801720668969+0.9985440357480321j)
21936387277.45549,(-0.042279263601357114+0.9987629813744088j)
21938387677.53551,(-0.042182785631634016+0.998984048520176j)
21940388077.61552,(-0.04209852335489743+0.9992072812182882j)
21942388477.69554,(-0.0420264164312799+0.9994327210364999j)
21944388877.77556,(-0.041966404153946646+0.999660407102752j)
21946389277.85557,(-0.041918425478524285+0.9998903761312272j)
21948389677.93559,(-0.04188241905167681+1.0001226624490518j)
21950390078.0156,(-0.04185832323882184+1.0003572980236053j)
21952390478.09562,(-0.04184607615097546+1.0005943124904044j)
21954390878.17564,(-0.04184561567072382+1.0008337331815382j)
21956391278.25565,(-0.04185687947731774+1.0010755851546147j)
21958391678.33567,(-0.041879805070887455+1.001319891222193j)
21960392078.41568,(-0.04191432979577126+1.0015666719816732j)
21962392478.4957,(-0.04196039086296292+1.0018159458456017j)
21964392878.57571,(-0.04201792537167647+1.0020677290723852j)
21966393278.65573,(-0.04208687033002569+1.002322035797358j)
21968393678.73575,(-0.04216716267482602+1.0025788780641949j)
21970394078.81576,(-0.0422587392905191+1.0028382658566346j)
21972394478.89578,(-0.04236153702722299+1.0031002071304826j)
21974394878.9758,(-0.04247549271791601+1.0033647078458723j)
21976395279.05581,(-0.04260054319475708+1.0036317719997587j)
21978395679.13583,(-0.04273662530455164+1.0039014016586159j)
21980396079.21584,(-0.04288367592336675+1.0041735969913133j)
21982396479.29586,(-0.04304163197030759+1.0044483563021522j)
21984396879.37587,(-0.0432104304204642+1.0047256760640324j)
21986397279.45589,(-0.043390008317031284+1.0050055509517302j)
21988397679.53591,(-0.04358030278261968+1.0052879738752636j)
21990398079.61593,(-0.04378125102976612+1.005572936013327j)
21992398479.69594,(-0.04399279037065164+1.0058604268467677j)
21994398879.77596,(-0.04421485822604279+1.006150434192091j)
21996399279.85597,(-0.04444739213346811+1.0064429442349714j)
21998399679.93599,(-0.04469032975463853+1.0067379415637514j)
22000400080.016,(-0.04494360888213244+1.0070354092029088j)
22002400480.09602,(-0.04520716744535098+1.007335328646478j)
22004400880.17604,(-0.04548094351576633+1.0076376798914048j)
22006401280.25605,(-0.045764875311467224+1.007942441470825j)
22008401680.33607,(-0.04605890120102839+1.008249590487241j)
22010402080.41608,(-0.04636295970670713+1.0085591026455942j)
22012402480.4961,(-0.04667698950699578+1.0088709522862058j)
22014402880.57612,(-0.04700092943853032+1.0091851124175892j)
22016403280.65613,(-0.04733471849738677+1.0095015547491017j)
22018403680.73615,(-0.04767829583976992+1.0098202497234385j)
22020404080.81616,(-0.048031600782117635+1.0101411665489544j)
22022404480.89618,(-0.04839457280063393+1.0104642732317937j)
22024404880.9762,(-0.04876715153026975+1.0107895366078306j)
22026405281.05621,(-0.04914927676316767+1.0111169223743999j)
22028405681.13623,(-0.04954088844658637+1.0114463951218156j)
22030406081.21624,(-0.04994192668032505+1.011777918364665j)
22032406481.29626,(-0.05035233171366183+1.0121114545728715j)
22034406881.37627,(-0.05077204394182524+1.0124469652025185j)
22036407281.45629,(-0.051201003902018836+1.0127844107264286j)
22038407681.53631,(-0.05163915226900769+1.0131237506644872j)
22040408081.61632,(-0.052086429850297114+1.0134649436137109j)
22042408481.69634,(-0.05254277758090803+1.01380794727805j)
22044408881.77636,(-0.053008136517778026+1.0141527184979195j)
22046409281.85637,(-0.053482447833795466+1.0144992132794615j)
22048409681.93639,(-0.05396565281149203+1.0148473868235248j)
22050410082.0164,(-0.05445769283640738+1.0151971935543618j)
22052410482.09642,(-0.05495850939014193+1.0155485871480463j)
22054410882.17643,(-0.0554680440431195+1.0159015205605935j)
22056411282.25645,(-0.05598623844707311+1.016255946055794j)
22058411682.33647,(-0.05651303432727303+1.0166118152327577j)
22060412082.41649,(-0.05704837347451236+1.0169690790531505j)
22062412482.4965,(-0.0575921977368708+1.0173276878681479j)
22064412882.57652,(-0.058144449011267946+1.0176875914450774j)
22066413282.65653,(-0.058705069234828405+1.0180487389937711j)
22068413682.73655,(-0.059274000376070744+1.0184110791926109j)
22070414082.81656,(-0.05985118442594131+1.0187745602142748j)
22072414482.89658,(-0.06043656338870425+1.019139129751185j)
22074414882.9766,(-0.06103007927270663+1.0195047350406485j)
22076415283.05661,(-0.061631674081037965+1.0198713228897063j)
22078415683.13663,(-0.062241289802090975+1.0202388396996684j)
22080416083.21664,(-0.06285886840005064+1.0206072314903638j)
22082416483.29666,(-0.06348435180531704+1.0209764439240803j)
22084416883.37668,(-0.06411768190488436+1.0213464223292128j)
22086417283.45669,(-0.06475880053268855+1.0217171117236112j)
22088417683.53671,(-0.06540764945993707+1.022088456837635j)
22090418083.61672,(-0.06606417038544075+1.0224604021369144j)
22092418483.69674,(-0.06672830492595447+1.0228328918448155j)
22094418883.77676,(-0.06739999460655217+1.023205869964621j)
22096419283.85677,(-0.06807918085103869+1.0235792803014168j)
22098419683.93679,(-0.06876580497242098+1.0239530664836969j)
22100420084.0168,(-0.06945980816344906+1.0243271719846778j)
22102420484.09682,(-0.07016113148724117+1.0247015401433406j)
22104420884.17683,(-0.07086971586800857+1.0250761141851794j)
22106421284.25685,(-0.0715855020818874+1.0254508372426863j)
22108421684.33687,(-0.07230843074790062+1.0258256523755507j)
22110422084.41689,(-0.07303844231905056+1.0262005025905916j)
22112422484.4969,(-0.07377547707356795+1.0265753308614176j)
22114422884.57692,(-0.07451947510631889+1.02695008014782j)
22116423284.65693,(-0.07527037632038763+1.0273246934148978j)
22118423684.73695,(-0.07602812041884789+1.027699113651927j)
22120424084.81696,(-0.07679264689673093+1.028073283890963j)
22122424484.89698,(-0.07756389503320431+1.0284471472251888j)
22124424884.977,(-0.07834180388397294+1.0288206468270078j)
22126425285.05701,(-0.0791263122739118+1.0291937259658888j)
22128425685.13703,(-0.07991735878994438+1.0295663280259526j)
22130426085.21705,(-0.0807148817741719+1.0299383965233226j)
22132426485.29706,(-0.08151881931727209+1.0303098751232223j)
22134426885.37708,(-0.08232910925216862+1.0306807076568376j)
22136427285.45709,(-0.08314568914798788+1.0310508381379373j)
22138427685.53711,(-0.08396849630430946+1.0314202107792554j)
22140428085.61712,(-0.08479746774572089+1.0317887700086463j)
22142428485.69714,(-0.08563254021668525+1.032156460485001j)
22144428885.77716,(-0.08647365017673164+1.032523227113938j)
22146429285.85717,(-0.0873207337959747+1.0328890150632688j)
22148429685.93719,(-0.08817372695097522+1.0332537697782365j)
22150430086.0172,(-0.08903256522094538+1.0336174369965336j)
22152430486.09722,(-0.08989718388431171+1.033979962763103j)
22154430886.17724,(-0.09076751791563757+1.0343412934447167j)
22156431286.25725,(-0.091643501982918+1.0347013757443415j)
22158431686.33727,(-0.09252507044524821+1.0350601567152953j)
22160432086.41728,(-0.09341215735087793+1.0354175837751844j)
22162432486.4973,(-0.09430469643565406+1.0357736047196402j)
22164432886.57732,(-0.0952026211218573+1.0361281677358427j)
22166433286.65733,(-0.09610586451744466+1.036481221415842j)
22168433686.73735,(-0.09701435941569192+1.036832714769674j)
22170434086.81736,(-0.09792803829525418+1.0371825972382767j)
22172434486.89738,(-0.09884683332063876+1.0375308187062056j)
22174434886.97739,(-0.09977067634310076+1.0378773295141488j)
22176435287.05741,(-0.1006994989019638+1.0382220804712488j)
22178435687.13743,(-0.1016332322263672+1.0385650228672236j)
22180436087.21745,(-0.10257180723744944+1.0389061084842999j)
22182436487.29746,(-0.10351515455096241+1.0392452896089492j)
22184436887.37748,(-0.10446320448032757+1.0395825190434318j)
22186437287.45749,(-0.10541588704012907+1.039917750117155j)
22188437687.53751,(-0.10637313195005162+1.040250936697836j)
22190438087.61752,(-0.10733486863926169+1.0405820332024833j)
22192438487.69754,(-0.1083010262512336+1.0409109946081823j)
22194438887.77756,(-0.10927153364902208+1.0412377764627034j)
22196439287.85757,(-0.11024631942098206+1.0415623348949183j)
22198439687.93759,(-0.11122531188693506+1.0418846266250341j)
22200440088.01761,(-0.11220843910478163+1.042204608974641j)
22202440488.09762,(-0.11319562887756177+1.0425222398765797j)
22204440888.17764,(-0.11418680876095912+1.0428374778846214j)
22206441288.25765,(-0.11518190607124937+1.043150282182969j)
22208441688.33767,(-0.11618084789369089+1.0434606125955732j)
22210442088.41768,(-0.11718356109135548+1.0437684295952676j)
22212442488.4977,(-0.11818997231439786+1.044073694312721j)
22214442888.57772,(-0.11920000800975566+1.0443763685452094j)
22216443288.65773,(-0.12021359443128694+1.0446764147652046j)
22218443688.73775,(-0.12123065765033032+1.0449737961287817j)
22220444088.81776,(-0.12225112356669121+1.0452684764838451j)
22222444488.89778,(-0.12327491792004602+1.0455604203781728j)
22224444888.9778,(-0.12430196630176181+1.0458495930672744j)
22226445289.05781,(-0.12533219416712432+1.0461359605220735j)
22228445689.13783,(-0.1263655268479692+1.046419489436402j)
22230446089.21784,(-0.1274018895657113+1.0467001472343105j)
22232446489.29786,(-0.1284412074447647+1.0469779020771985j)
22234446889.37788,(-0.12948340552634705+1.0472527228707564j)
22236447289.45789,(-0.13052840878266062+1.047524579271725j)
22238447689.53791,(-0.1315761421314444+1.0477934416944645j)
22240448089.61792,(-0.1326265304508856+1.048059281317343j)
22242448489.69794,(-0.13367949859488618+1.0483220700889315j)
22244448889.77795,(-0.13473497140867577+1.0485817807340143j)
22246449289.85797,(-0.1357928737447546+1.048838386759405j)
22248449689.93799,(-0.13685313047917103+1.0490918624595764j)
22250450090.01801,(-0.13791566652810938+1.0493421829220964j)
22252450490.09802,(-0.13898040686478888+1.049589324032869j)
22254450890.17804,(-0.1400472765366556+1.0498332624811848j)
22256451290.25805,(-0.14111620068286382+1.05007397576457j)
22258451690.33807,(-0.14218710455203049+1.0503114421934452j)
22260452090.41808,(-0.14325991352025258+1.0505456408955776j)
22262452490.4981,(-0.1443345531093797+1.050776551820342j)
22264452890.57812,(-0.1454109490055236+1.0510041557427694j)
22266453290.65813,(-0.14648902707779785+1.0512284342674034j)
22268453690.73815,(-0.14756871339727418+1.051449369831941j)
22270454090.81817,(-0.14864993425614+1.0516669457106775j)
22272454490.89818,(-0.14973261618704642+1.0518811460177306j)
22274454890.9782,(-0.1508166859826376+1.0520919557100674j)
22276455291.05821,(-0.15190207071523756+1.0522993605903073j)
22278455691.13823,(-0.15298869775669485+1.05250334730932j)
22280456091.21824,(-0.154076494798358+1.0527039033686012j)
22282456491.29826,(-0.15516538987117656+1.0529010171224364j)
22284456891.37828,(-0.15625531136591203+1.0530946777798393j)
22286457291.45829,(-0.15734618805344214+1.0532848754062725j)
22288457691.53831,(-0.15843794910514591+1.0534716009251426j)
22290458091.61832,(-0.1595305241133551+1.05365484611907j)
22292458491.69834,(-0.16062384311185685+1.0538346036309336j)
22294458891.77836,(-0.1617178365964337+1.05401086696468j)
22296459291.85837,(-0.16281243554542457+1.054183630485907j)
22298459691.93839,(-0.1639075714402958+1.0543528894222103j)
22300460092.0184,(-0.16500317628620068+1.054518639863295j)
22302460492.09842,(-0.16609918263252046+1.0546808787608497j)
22304460892.17844,(-0.16719552359336692+1.0548396039281824j)
22306461292.25845,(-0.1682921328680312+1.0549948140396097j)
22308461692.33847,(-0.1693889447613697+1.0551465086296103j)
22310462092.41848,(-0.17048589420410454+1.055294688091727j)
22312462492.4985,(-0.17158291677302895+1.0554393536772233j)
22314462892.57851,(-0.17267994871110223+1.055580507493491j)
22316463292.65853,(-0.17377692694741814+1.0557181525022088j)
22318463692.73855,(-0.17487378911703347+1.0558522925172449j)
22320464092.81857,(-0.17597047358064138+1.055982932202308j)
22322464492.89858,(-0.1770669194440755+1.056110077068343j)
22324464892.9786,(-0.17816306657763173+1.0562337334706673j)
22326465293.05861,(-0.17925885563519356+1.056353908605851j)
22328465693.13863,(-0.18035422807314253+1.0564706105083332j)
22330466093.21864,(-0.1814491261690495+1.0565838480467835j)
22332466493.29866,(-0.1825434930401229+1.0566936309201946j)
22334466893.37868,(-0.1836372726614087+1.0567999696537158j)
22336467293.45869,(-0.18473040988372483+1.0569028755942198j)
22338467693.53871,(-0.185822850451318+1.0570023609056054j)
22340468093.61873,(-0.18691454101923094+1.057098438563833j)
22342468493.69874,(-0.1880054291703688+1.0571911223516965j)
22344468893.77876,(-0.18909546343224964+1.057280426853324j)
22346469293.85877,(-0.19018459329343068+1.0573663674484135j)
22348469693.93879,(-0.19127276921959624+1.057448960306202j)
22350470094.0188,(-0.1923599426692976+1.0575282223791627j)
22352470494.09882,(-0.19344606610933548+1.0576041713964406j)
22354470894.17884,(-0.194531093029769+1.0576768258570137j)
22356471294.25885,(-0.19561497795854996+1.057746205022594j)
22358471694.33887,(-0.19669767647576283+1.0578123289102572j)
22360472094.41888,(-0.1977791452274693+1.0578752182848066j)
22362472494.4989,(-0.19885934193914256+1.0579348946508762j)
22364472894.57892,(-0.19993822542868617+1.0579913802447647j)
22366473294.65893,(-0.2010157556190266+1.05804469802601j)
22368473694.73895,(-0.2020918935502741+1.058094871668701j)
22370474094.81896,(-0.20316660139144127+1.0581419255525284j)
22372474494.89898,(-0.20423984245171495+1.058185884753581j)
22374474894.979,(-0.20531158119127313+1.0582267750348802j)
22376475295.05901,(-0.20638178323164053+1.058264622836667j)
22378475695.13903,(-0.20745041536557657+1.0582994552664293j)
22380476095.21904,(-0.20851744556649263+1.0583313000886867j)
22382476495.29906,(-0.20958284299738847+1.058360185714524j)
22384476895.37907,(-0.2106465780193082+1.0583861411908835j)
22386477295.45909,(-0.2117086221993081+1.0584091961896132j)
22388477695.53911,(-0.21276894831793403+1.0584293809962806j)
22390478095.61913,(-0.21382753037620233+1.0584467264987485j)
22392478495.69914,(-0.21488434360208603+1.0584612641755242j)
22394478895.77916,(-0.21593936445649717+1.0584730260838766j)
22396479295.85917,(-0.2169925706387673+1.0584820448477346j)
22398479695.93919,(-0.21804394109162425+1.0584883536453629j)
22400480096.0192,(-0.21909345600565955+1.0584919861968247j)
22402480496.09922,(-0.22014109682329056+1.0584929767512363j)
22404480896.17924,(-0.22118684624221369+1.0584913600738106j)
22406481296.25925,(-0.22223068821834585+1.058487171432703j)
22408481696.33927,(-0.22327260796826023+1.0584804465856636j)
22410482096.41929,(-0.22431259197111236+1.058471221766493j)
22412482496.4993,(-0.2253506279700568+1.0584595336713185j)
22414482896.57932,(-0.22638670497315824+1.058445419444685j)
22416483296.65933,(-0.22742081325379668+1.058428916665475j)
22418483696.73935,(-0.22845294435056826+1.058410063332659j)
22420484096.81936,(-0.2294830910666856+1.0583888978508829j)
22422484496.89938,(-0.23051124746887822+1.0583654590158968j)
22424484896.9794,(-0.23153740888579571+1.058339785999839j)
22426485297.05941,(-0.23256157190591903+1.058311918336365j)
22428485697.13943,(-0.2335837343749814+1.0582818959056501j)
22430486097.21944,(-0.23460389539290188+1.0582497589192532j)
22432486497.29946,(-0.23562205531023867+1.0582155479048565j)
22434486897.37948,(-0.23663821572416202+1.0581793036908893j)
22436487297.45949,(-0.2376523794739564+1.0581410673910372j)
22438487697.53951,(-0.23866455063605227+1.0581008803886496j)
22440488097.61952,(-0.239674734518595+1.0580587843210465j)
22442488497.69954,(-0.24068293765555593+1.0580148210637361j)
22444488897.77956,(-0.24168916780039046+1.0579690327145486j)
22446489297.85957,(-0.2426934339192493+1.0579214615776926j)
22448489697.93959,(-0.24369574618375006+1.0578721501477413j)
22450490098.0196,(-0.24469611596331362+1.05782114109356j)
22452490498.09962,(-0.2456945558170719+1.0577684772421723j)
22454490898.17963,(-0.24669107948535576+1.057714201562583j)
22456491298.25965,(-0.2476857018807669+1.057658357149559j)
22458491698.33967,(-0.24867843907884415+1.057600987207377j)
22460492098.41969,(-0.24966930830832612+1.0575421350335428j)
22462492498.4997,(-0.25065832794102505+1.057481844002494j)
22464492898.57972,(-0.2516455174813101+1.0574201575492896j)
22466493298.65973,(-0.2526308975552174+1.0573571191532958j)
22468493698.73975,(-0.25361448989918584+1.0572927723218728j)
22470494098.81976,(-0.25459631734843247+1.0572271605740726j)
22472494498.89978,(-0.25557640382497243+1.0571603274243522j)
22474494898.9798,(-0.25655477432529195+1.0570923163663106j)
22476495299.05981,(-0.25753145490768375+1.057023170856458j)
22478495699.13983,(-0.2585064726792508+1.0569529342980186j)
22480496099.21985,(-0.25947985578258914+1.0568816500247826j)
22482496499.29986,(-0.2604516333821548+1.0568093612850027j)
22484496899.37988,(-0.2614218356503283+1.0567361112253573j)
22486497299.45989,(-0.2623904937531785+1.0566619428749648j)
22488497699.53991,(-0.26335763983594074+1.056586899129482j)
22490498099.61992,(-0.26432330700821166+1.0565110227352685j)
22492498499.69994,(-0.2652875293288761+1.05643435627364j)
22494498899.77996,(-0.26625034179076623+1.0563569421452088j)
22496499299.85997,(-0.2672117803050685+1.0562788225543165j)
22498499699.93999,(-0.2681718816854843+1.0562000394935749j)
22500500100.02,(-0.26913068363215154+1.0561206347285028j)
22502500500.10002,(-0.2700882247153359+1.056040649782284j)
22504500900.18004,(-0.2710445443589043+1.0559601259206375j)
22506501300.26005,(-0.27199968282358145+1.0558791041368112j)
22508501700.34007,(-0.27295368119000596+1.0557976251367054j)
22510502100.42008,(-0.2739065813415868+1.0557157293241246j)
22512502500.5001,(-0.2748584259471752+1.0556334567861718j)
22514502900.58012,(-0.275809258443554+1.055550847278781j)
22516503300.66013,(-0.2767591230177583+1.0554679402123979j)
22518503700.74015,(-0.27770806458923175+1.0553847746378107j)
22520504100.82016,(-0.2786561287918249+1.0553013892321366j)
22522504500.90018,(-0.2796033619556514+1.055217822284968j)
22524504900.98019,(-0.2805498110887998+1.055134111684676j)
22526505301.06021,(-0.28149552385891735+1.0550502949048906j)
22528505701.14023,(-0.2824405485746661+1.0549664089911395j)
22530506101.22025,(-0.2833849341670664+1.0548824905476675j)
22532506501.30026,(-0.2843287301707285+1.054798575724429j)
22534506901.38028,(-0.28527198670498444+1.0547147002042594j)
22536507301.46029,(-0.2862147544549256+1.0546308991902313j)
22538507701.54031,(-0.28715708465235235+1.05454720739319j)
22540508101.62032,(-0.2880990290566454+1.0544636590194805j)
22542508501.70034,(-0.2890406399355644+1.0543802877588635j)
22544508901.78036,(-0.28998197004597936+1.0542971267726178j)
22546509301.86037,(-0.2909230726145433+1.0542142086818398j)
22548509701.94039,(-0.2918640013183164+1.0541315655559402j)
22550510102.02041,(-0.29280481026533806+1.0540492289013295j)
22552510502.10042,(-0.2937455539751669+1.0539672296503075j)
22554510902.18044,(-0.29468628735938224+1.053885598150151j)
22556511302.26045,(-0.29562706570206193+1.0538043641523966j)
22558511702.34047,(-0.2965679446402406+1.0537235568023344j)
22560512102.42048,(-0.29750898014435206+1.053643204628692j)
22562512502.5005,(-0.298450228498664+1.053563335533529j)
22564512902.58052,(-0.2993917462817105+1.0534839767823323j)
22566513302.66053,(-0.3003335903467279+1.0534051549943109j)
22568513702.74055,(-0.301275817802099+1.0533268961329012j)
22570514102.82056,(-0.3022184859918118+1.0532492254964683j)
22572514502.90058,(-0.3031616524759388+1.0531721677092154j)
22574514902.9806,(-0.3041053750111413+1.0530957467122963j)
22576515303.06061,(-0.30504971153120225+1.0530199857551263j)
22578515703.14063,(-0.30599472012759504+1.0529449073869015j)
22580516103.22064,(-0.30694045903009515+1.0528705334483137j)
22582516503.30066,(-0.3078869865874337+1.0527968850634728j)
22584516903.38068,(-0.3088343612480011+1.0527239826320218j)
22586517303.46069,(-0.30978264154060725+1.0526518458214602j)
22588517703.54071,(-0.31073188605529883+1.0525804935596565j)
22590518103.62072,(-0.31168215342424094+1.0525099440275656j)
22592518503.70074,(-0.3126335023026663+1.052440214652136j)
22594518903.78075,(-0.31358599134989673+1.0523713220994173j)
22596519303.86077,(-0.31453967921044096+1.0523032822678582j)
22598519703.94079,(-0.3154946244951719+1.0522361102817948j)
22600520104.02081,(-0.3164508857625902+1.0521698204851344j)
22602520504.10082,(-0.31740852150017257+1.0521044264352244j)
22604520904.18084,(-0.3183675901058173+1.052039940896908j)
22606521304.26085,(-0.3193281498693804+1.0519763758367717j)
22608521704.34087,(-0.3202902589543142+1.051913742417567j)
22610522104.42088,(-0.3212539753794084+1.0518520509928242j)
22612522504.5009,(-0.3222193570006373+1.0517913111016406j)
22614522904.58092,(-0.3231864614931175+1.05173153146365j)
22616523304.66093,(-0.3241553463331789+1.0516727199741667j)
22618523704.74095,(-0.3251260687805527+1.051614883699508j)
22620524104.82097,(-0.32609868586067786+1.0515580288724886j)
22622524504.90098,(-0.3270732543471337+1.0515021608880823j)
22624524904.981,(-0.3280498307441956+1.0514472842992613j)
22626525305.06101,(-0.32902847126952256+1.0513934028129934j)
22628525705.14103,(-0.3300092318369762+1.0513405192864145j)
22630526105.22104,(-0.330992168039575+1.051288635723157j)
22632526505.30106,(-0.33197733513258626+1.0512377532698434j)
22634526905.38108,(-0.33296478801676366+1.0511878722127437j)
22636527305.46109,(-0.33395458122172056+1.0511389919745826j)
22638527705.54111,(-0.3349467688894601+1.051091111111512j)
22640528105.62112,(-0.33594140475804785+1.0510442273102336j)
22642528505.70114,(-0.33693854214543867+1.050998337385275j)
22644528905.78116,(-0.33793823393346173+1.0509534372764207j)
22646529305.86117,(-0.3389405325519599+1.0509095220462878j)
22648529705.94119,(-0.339945489963091+1.0508665858780573j)
22650530106.02121,(-0.34095315764579287+1.0508246220733448j)
