Frequency,G_off/G_on
21624000000.0,(-0.16459120973867603+0.8296723788829508j)
21626000000.0,(-0.16343507036567856+0.8312072341479849j)
21628000000.0,(-0.16230019879324106+0.8327339881663334j)
21630000000.0,(-0.16118642336137468+0.8342530542291631j)
21632000000.0,(-0.16009356219832205+0.8357648344128867j)
21634000000.0,(-0.1590214235812434+0.8372697194570661j)
21636000000.0,(-0.1579698062962631+0.8387680886538748j)
21638000000.0,(-0.15693849999751042+0.8402603097489092j)
21640000000.0,(-0.15592728556481428+0.841746738853126j)
21642000000.0,(-0.154935935459721+0.8432277203656781j)
21644000000.0,(-0.15396421407953131+0.8447035869074068j)
21646000000.0,(-0.1530118781090565+0.8461746592647456j)
21648000000.0,(-0.15207867686982116+0.8476412463437821j)
21650000000.0,(-0.151164352666456+0.8491036451342208j)
21652000000.0,(-0.1502686411300366+0.8505621406829827j)
21654000000.0,(-0.14939127155814153+0.8520170060771736j)
21656000000.0,(-0.14853196725142867+0.8534685024361581j)
21658000000.0,(-0.14769044584653085+0.8549168789124594j)
21660000000.0,(-0.1468664196451025+0.856362372701221j)
21662000000.0,(-0.1460595959388514+0.8578052090579507j)
21664000000.0,(-0.14526967733042231+0.8592456013242856j)
21666000000.0,(-0.14449636204999303+0.8606837509614941j)
21668000000.0,(-0.1437393442674788+0.8621198475914604j)
21670000000.0,(-0.14299831440024335+0.8635540690448749j)
21672000000.0,(-0.1422729594162324+0.8649865814163762j)
21674000000.0,(-0.1415629631324567+0.8664175391263861j)
21676000000.0,(-0.14086800650877362+0.8678470849893757j)
21678000000.0,(-0.14018776793691334+0.8692753502883289j)
21680000000.0,(-0.1395219235247233+0.8707024548551469j)
21682000000.0,(-0.1388701473756053+0.8721285071567653j)
21684000000.0,(-0.13823211186313733+0.8735536043867541j)
21686000000.0,(-0.137607487900875+0.8749778325621721j)
21688000000.0,(-0.13699594520734798+0.8764012666254681j)
21690000000.0,(-0.1363971525662642+0.8778239705512111j)
21692000000.0,(-0.13581077808194925+0.879245997457461j)
21694000000.0,(-0.13523648943005928+0.8806673897215825j)
21696000000.0,(-0.1346739541036026+0.8820881791003123j)
21698000000.0,(-0.13412283965432426+0.8835083868539196j)
21700000000.0,(-0.1335828139295034+0.8849280238742839j)
21702000000.0,(-0.133053545304224+0.8863470908167322j)
21704000000.0,(-0.13253470290918448+0.8877655782354967j)
21706000000.0,(-0.13202595685411053+0.8891834667226447j)
21708000000.0,(-0.13152697844684805+0.890600727050354j)
21710000000.0,(-0.1310374404082038+0.8920173203164173j)
21712000000.0,(-0.13055701708261686+0.8934331980928586j)
21714000000.0,(-0.1300853846447322+0.8948483025775573j)
21716000000.0,(-0.12962222130196374+0.8962625667487941j)
21718000000.0,(-0.12916720749311442+0.8976759145226244j)
21720000000.0,(-0.12872002608314617+0.8990882609130096j)
21722000000.0,(-0.12828036255416667+0.9004995121946323j)
21724000000.0,(-0.1278479051927174+0.9019095660683377j)
21726000000.0,(-0.1274223452734334+0.9033183118291527j)
21728000000.0,(-0.12700337723915242+0.9047256305368284j)
21730000000.0,(-0.12659069887753843+0.9061313951888813j)
21732000000.0,(-0.1261840114942907+0.9075354708960898j)
21734000000.0,(-0.125783020082999+0.908937715060436j)
21736000000.0,(-0.12538743349170342+0.9103379775554643j)
21738000000.0,(-0.12499696458621276+0.911736100909052j)
21740000000.0,(-0.12461133041023402+0.9131319204885864j)
21742000000.0,(-0.12423025234234629+0.9145252646885443j)
21744000000.0,(-0.12385345624987158+0.9159159551204828j)
21746000000.0,(-0.12348067263965662+0.9173038068054462j)
21748000000.0,(-0.1231116368058044+0.918688628368806j)
21750000000.0,(-0.12274608897436319+0.9200702222375442j)
21752000000.0,(-0.12238377444498924+0.9214483848400045j)
21754000000.0,(-0.12202444372958383+0.922822906808125j)
21756000000.0,(-0.12166785268789691+0.924193573182183j)
21758000000.0,(-0.12131376266009386+0.9255601636180695j)
21760000000.0,(-0.12096194059625358+0.9269224525971188j)
21762000000.0,(-0.12061215918277582+0.9282802096385206j)
21764000000.0,(-0.1202641969656606+0.9296331995143312j)
21766000000.0,(-0.11991783847061184+0.9309811824671146j)
21768000000.0,(-0.11957287431991338+0.9323239144302271j)
21770000000.0,(-0.11922910134601401+0.9336611472507662j)
21772000000.0,(-0.11888632270175326+0.9349926289152003j)
21774000000.0,(-0.11854434796714654+0.9363181037776841j)
21776000000.0,(-0.11820299325264506+0.9376373127910756j)
21778000000.0,(-0.11786208129877368+0.9389499937406487j)
21780000000.0,(-0.11752144157204884+0.9402558814805002j)
21782000000.0,(-0.11718091035705726+0.9415547081726457j)
21784000000.0,(-0.11684033084458843+0.9428462035287791j)
21786000000.0,(-0.11649955321568867+0.9441300950546773j)
21788000000.0,(-0.11615843472150868+0.9454061082972194j)
21790000000.0,(-0.11581683975880532+0.9466739670939727j)
21792000000.0,(-0.11547463994095655+0.9479333938253038j)
21794000000.0,(-0.11513171416433908+0.949184109668949j)
21796000000.0,(-0.11478794866991203+0.9504258348569746j)
21798000000.0,(-0.11444323709985389+0.9516582889350528j)
21800000000.0,(-0.11409748054908753+0.9528811910239542j)
21802000000.0,(-0.1137505876115258+0.9540942600831579j)
21804000000.0,(-0.11340247442087635+0.955297215176459j)
21806000000.0,(-0.11305306468582715+0.9564897757394548j)
21808000000.0,(-0.11270228971945168+0.957671661848761j)
21810000000.0,(-0.11235008846265389+0.9588425944928083j)
21812000000.0,(-0.11199640750148941+0.9600022958440491j)
21814000000.0,(-0.11164120107818644+0.9611504895324037j)
21816000000.0,(-0.11128443109570794+0.9622869009197401j)
21818000000.0,(-0.11092606711568141+0.9634112573751907j)
21820000000.0,(-0.11056608634954397+0.9645232885510756j)
21822000000.0,(-0.11020447364274064+0.9656227266592085j)
21824000000.0,(-0.10984122145183231+0.9667093067473279j)
21826000000.0,(-0.10947632981436306+0.9677827669753963j)
21828000000.0,(-0.10910980631135919+0.9688428488914934j)
21830000000.0,(-0.1087416660223259+0.9698892977070109j)
21832000000.0,(-0.10837193147262912+0.9709218625708556j)
21834000000.0,(-0.10800063257315422+0.9719402968423411j)
21836000000.0,(-0.10762780655214327+0.9729443583624473j)
21838000000.0,(-0.10725349787913227+0.9739338097231133j)
21840000000.0,(-0.10687775818091692+0.9749084185342136j)
21842000000.0,(-0.10650064614948782+0.9758679576878645j)
21844000000.0,(-0.10612222744189945+0.9768122056196948j)
21846000000.0,(-0.10574257457204417+0.9777409465667048j)
21848000000.0,(-0.10536176679432456+0.9786539708213392j)
21850000000.0,(-0.10497988997923376+0.9795510749813762j)
21852000000.0,(-0.10459703648086743+0.9804320621952475j)
21854000000.0,(-0.10421330499641658+0.9812967424023891j)
21856000000.0,(-0.1038288004177043+0.9821449325682226j)
21858000000.0,(-0.10344363367485236+0.9829764569133584j)
21860000000.0,(-0.10305792157217872+0.9837911471366291j)
21862000000.0,(-0.10267178661645578+0.9845888426315347j)
21864000000.0,(-0.1022853568376734+0.9853693906957078j)
21866000000.0,(-0.10189876560247191+0.9861326467329952j)
21868000000.0,(-0.10151215142043914+0.9868784744477632j)
21870000000.0,(-0.10112565774347312+0.9876067460310355j)
21872000000.0,(-0.10073943275844778+0.9883173423380835j)
21874000000.0,(-0.10035362917343144+0.989010153057093j)
21876000000.0,(-0.09996840399772802+0.9896850768685487j)
21878000000.0,(-0.09958391831603805+0.9903420215949823j)
21880000000.0,(-0.09920033705705006+0.9909809043407412j)
21882000000.0,(-0.09881782875679646+0.9916016516214596j)
21884000000.0,(-0.09843656531712337+0.9922041994829169j)
21886000000.0,(-0.09805672175964633+0.9927884936090025j)
21888000000.0,(-0.09767847597557817+0.993354489418489j)
21890000000.0,(-0.09730200847183222+0.9939021521503932j)
21892000000.0,(-0.09692750211382221+0.994431456937658j)
21894000000.0,(-0.09655514186538727+0.9949423888689677j)
21896000000.0,(-0.09618511452629563+0.995434943038494j)
21898000000.0,(-0.09581760846778266+0.9959091245834152j)
21900000000.0,(-0.09545281336659131+0.9963649487090617j)
21902000000.0,(-0.09509091993799701+0.9968024407015817j)
21904000000.0,(-0.09473211966830339+0.9972216359280304j)
21906000000.0,(-0.09437660454730064+0.9976225798238306j)
21908000000.0,(-0.09402456680118923+0.998005327867563j)
21910000000.0,(-0.0936761986264639+0.9983699455430889j)
21912000000.0,(-0.09333169192526931+0.9987165082890217j)
21914000000.0,(-0.09299123804272603+0.9990451014356048j)
21916000000.0,(-0.09265502750672995+0.9993558201290742j)
21918000000.0,(-0.09232324977072567+0.999648769243613j)
21920000000.0,(-0.09199609295994679+0.9999240632810424j)
21922000000.0,(-0.09167374362161168+1.0001818262584101j)
21924000000.0,(-0.0913563864795509+1.0004221915836682j)
21926000000.0,(-0.09104420419374346+1.0006453019196755j)
21928000000.0,(-0.09073737712521182+1.0008513090367563j)
21930000000.0,(-0.09043608310672617+1.0010403736541071j)
21932000000.0,(-0.09014049721974905+1.0012126652703386j)
21934000000.0,(-0.08985079157803287+1.001368361983491j)
21936000000.0,(-0.08956713511827158+1.0015076503008582j)
21938000000.0,(-0.08928969339818583+1.0016307249390126j)
21940000000.0,(-0.08901862840239726+1.001737788614397j)
21942000000.0,(-0.08875409835643905+1.0018290518249249j)
21944000000.0,(-0.08849625754921121+1.0019047326229977j)
21946000000.0,(-0.0882452561641836+1.0019650563804063j)
21948000000.0,(-0.08800124011960855+1.0020102555455703j)
21950000000.0,(-0.08776435091799717+1.0020405693935999j)
21952000000.0,(-0.08753472550507488+1.0020562437696736j)
21954000000.0,(-0.08731249613841531+1.0020575308262336j)
21956000000.0,(-0.0870977902659178+1.0020446887545107j)
21958000000.0,(-0.08689073041427547+1.0020179815109094j)
21960000000.0,(-0.08669143408754683+1.001977678538763j)
21962000000.0,(-0.0865000136759222+1.0019240544860137j)
21964000000.0,(-0.0863165763747439+1.0018573889193283j)
21966000000.0,(-0.08614122411382331+1.0017779660352144j)
21968000000.0,(-0.08597405349705457+1.0016860743686438j)
21970000000.0,(-0.08581515575231462+1.001582006499736j)
21972000000.0,(-0.08566461669160581+1.0014660587590347j)
21974000000.0,(-0.08552251668137162+1.0013385309318845j)
21976000000.0,(-0.08538893062289352+1.0011997259624474j)
21978000000.0,(-0.08526392794265274+1.0010499496578582j)
21980000000.0,(-0.08514757259251865+1.000889510393025j)
21982000000.0,(-0.08503992305959748+1.0007187188165654j)
21984000000.0,(-0.08494103238556427+1.0005378875583555j)
21986000000.0,(-0.08485094819526696+1.0003473309391626j)
21988000000.0,(-0.08476971273438494+1.0001473646828098j)
21990000000.0,(-0.08469736291589913+0.9999383056313105j)
21992000000.0,(-0.08463393037511137+0.999720471463395j)
21994000000.0,(-0.08457944153294321+0.9994941804168307j)
21996000000.0,(-0.08453391766722182+0.9992597510149281j)
21998000000.0,(-0.08449737499164967+0.9990175017975872j)
22000000000.0,(-0.0844698247421442+0.9987677510572541j)
22002000000.0,(-0.08445127327021723+0.9985108165800967j)
22004000000.0,(-0.08444172214306518+0.9982470153927216j)
22006000000.0,(-0.08444116825001588+0.9979766635147214j)
22008000000.0,(-0.08444960391498746+0.997700075717312j)
22010000000.0,(-0.08446701701459773+0.9974175652883239j)
22012000000.0,(-0.08449339110156279+0.9971294438037601j)
22014000000.0,(-0.08452870553301761+0.9968360209061393j)
22016000000.0,(-0.0845729356033902+0.9965376040898067j)
22018000000.0,(-0.08462605268146044+0.9962344984933784j)
22020000000.0,(-0.08468802435123375+0.9959270066994677j)
22022000000.0,(-0.08475881455625904+0.9956154285418181j)
22024000000.0,(-0.0848383837470278+0.9953000609199532j)
22026000000.0,(-0.08492668903108591+0.9949811976214271j)
22028000000.0,(-0.0850236843255047+0.9946591291517433j)
22030000000.0,(-0.08512932051135062+0.9943341425720025j)
22032000000.0,(-0.08524354558980864+0.9940065213442992j)
22034000000.0,(-0.08536630483961724+0.9936765451848945j)
22036000000.0,(-0.08549754097547538+0.9933444899251571j)
22038000000.0,(-0.08563719430710237+0.9930106273802596j)
22040000000.0,(-0.0857852028986248+0.9926752252255985j)
22042000000.0,(-0.0859415027279858+0.9923385468808936j)
22044000000.0,(-0.08610602784607498+0.992000851401903j)
22046000000.0,(-0.08627871053529312+0.9916623933796853j)
22048000000.0,(-0.08645948146726784+0.9913234228473201j)
22050000000.0,(-0.0866482698594567+0.9909841851939982j)
22052000000.0,(-0.08684500363037971+0.9906449210863641j)
22054000000.0,(-0.08704960955323605+0.9903058663969992j)
22056000000.0,(-0.08726201340767094+0.9899672521399228j)
22058000000.0,(-0.08748214012947268+0.9896293044129679j)
22060000000.0,(-0.08770991395798786+0.9892922443468933j)
22062000000.0,(-0.08794525858105888+0.9889562880610859j)
22064000000.0,(-0.08818809727729682+0.988621646625688j)
22066000000.0,(-0.08843835305551462+0.9882885260299964j)
22068000000.0,(-0.08869594879116083+0.9879571271569623j)
22070000000.0,(-0.08896080735960099+0.98762764576362j)
22072000000.0,(-0.08923285176610828+0.9873002724672709j)
22074000000.0,(-0.08951200527243995+0.9869751927372472j)
22076000000.0,(-0.0897981915198731+0.9866525868920691j)
22078000000.0,(-0.09009133464860784+0.9863326301018176j)
22080000000.0,(-0.09039135941343121+0.9860154923955341j)
22082000000.0,(-0.09069819129556697+0.9857013386734732j)
22084000000.0,(-0.09101175661062978+0.9853903287240022j)
22086000000.0,(-0.09133198261262523+0.9850826172449866j)
22088000000.0,(-0.09165879759393908+0.9847783538694598j)
22090000000.0,(-0.091992130981268+0.984477683195395j)
22092000000.0,(-0.09233191342745958+0.984180744819406j)
22094000000.0,(-0.09267807689923101+0.983887673374183j)
22096000000.0,(-0.09303055476074447+0.983598598569493j)
22098000000.0,(-0.09338928185303162+0.9833136452365608j)
22100000000.0,(-0.09375419456925872+0.9830329333756634j)
22102000000.0,(-0.09412523092583534+0.9827565782067565j)
22104000000.0,(-0.0945023306293759+0.9824846902229728j)
22106000000.0,(-0.09488543513952802+0.9822173752468156j)
22108000000.0,(-0.09527448772768922+0.9819547344888951j)
22110000000.0,(-0.09566943353163913+0.9816968646090408j)
22112000000.0,(-0.09607021960611621+0.9814438577796357j)
22114000000.0,(-0.09647679496937597+0.981195801751019j)
22116000000.0,(-0.09688911064577513+0.9809527799188104j)
22118000000.0,(-0.09730711970442102+0.9807148713930087j)
22120000000.0,(-0.09773077729393709+0.980482151068724j)
22122000000.0,(-0.09816004067339792+0.980254689698407j)
22124000000.0,(-0.09859486923948736+0.980032553965439j)
22126000000.0,(-0.09903522454993925+0.9798158065589555j)
22128000000.0,(-0.09948107034331646+0.9796045062497784j)
22130000000.0,(-0.0999323725552011+0.9793987079673276j)
22132000000.0,(-0.10038909933085037+0.9791984628774049j)
22134000000.0,(-0.10085122103439015+0.979003818460725j)
22136000000.0,(-0.10131871025461507+0.9788148185920889j)
22138000000.0,(-0.10179154180746314+0.9786315036200876j)
22140000000.0,(-0.1022696927352343+0.9784539104472407j)
22142000000.0,(-0.10275314230262937+0.9782820726104591j)
22144000000.0,(-0.10324187198967552+0.9781160203617391j)
22146000000.0,(-0.1037358654816177+0.9779557807490006j)
22148000000.0,(-0.10423510865584573+0.9778013776969654j)
22150000000.0,(-0.10473958956592917+0.9776528320880036j)
22152000000.0,(-0.10524929842284048+0.9775101618428486j)
22154000000.0,(-0.10576422757343311+0.9773733820011108j)
22156000000.0,(-0.10628437147625319+0.9772425048015085j)
22158000000.0,(-0.10680972667475781+0.9771175397617321j)
22160000000.0,(-0.10734029176801052+0.9769984937578815j)
22162000000.0,(-0.10787606737893123+0.976885371103395j)
22164000000.0,(-0.10841705612017304+0.9767781736274036j)
22166000000.0,(-0.10896326255769404+0.9766769007524498j)
22168000000.0,(-0.10951469317210182+0.9765815495714969j)
22170000000.0,(-0.11007135631783832+0.9764921149241779j)
22172000000.0,(-0.11063326218027997+0.9764085894722132j)
22174000000.0,(-0.11120042273081808+0.9763309637739466j)
22176000000.0,(-0.11177285167999622+0.9762592263579409j)
22178000000.0,(-0.11235056442876817+0.9761933637955766j)
22180000000.0,(-0.11293357801795127+0.9761333607726034j)
22182000000.0,(-0.11352191107593826+0.976079200159589j)
22184000000.0,(-0.11411558376474057+0.976030863081224j)
22186000000.0,(-0.11471461772442888+0.9759883289844227j)
22188000000.0,(-0.1153190360160385+0.9759515757051849j)
22190000000.0,(-0.11592886306300698+0.9759205795341591j)
22192000000.0,(-0.11654412459121172+0.9758953152808847j)
22194000000.0,(-0.11716484756767319+0.9758757563366384j)
22196000000.0,(-0.11779106013799197+0.9758618747358808j)
22198000000.0,(-0.11842279156258396+0.9758536412162272j)
22200000000.0,(-0.11906007215178234+0.9758510252769323j)
22202000000.0,(-0.1197029331998727+0.9758539952358334j)
22204000000.0,(-0.12035140691812561+0.9758625182847194j)
22206000000.0,(-0.1210055263668967+0.9758765605430963j)
22208000000.0,(-0.12166532538685883+0.97589608711031j)
22210000000.0,(-0.12233083852943434+0.9759210621159928j)
22212000000.0,(-0.12300210098649488+0.9759514487688059j)
22214000000.0,(-0.12367914851939653+0.9759872094034487j)
22216000000.0,(-0.12436201738741898+0.9760283055258999j)
22218000000.0,(-0.12505074427567645+0.9760746978568727j)
22220000000.0,(-0.12574536622257135+0.9761263463734521j)
22222000000.0,(-0.1264459205468571+0.9761832103488911j)
22224000000.0,(-0.12715244477438567+0.976245248390548j)
22226000000.0,(-0.12786497656460422+0.9763124184759396j)
22228000000.0,(-0.12858355363687918+0.976384677986893j)
22230000000.0,(-0.1293082136967135+0.976461983741784j)
22232000000.0,(-0.1300389943619356+0.9765442920258386j)
22234000000.0,(-0.13077593308892774+0.97663155861949j)
22236000000.0,(-0.13151906709897304+0.976723738824787j)
22238000000.0,(-0.13226843330479343+0.9768207874898271j)
22240000000.0,(-0.1330240682373516+0.9769226590312327j)
22242000000.0,(-0.1337860079729979+0.9770293074546427j)
22244000000.0,(-0.13455428806103295+0.9771406863732395j)
22246000000.0,(-0.13532894345176696+0.9772567490242958j)
22248000000.0,(-0.1361100084251506+0.977377448283756j)
22250000000.0,(-0.13689751652005516+0.9775027366788595j)
22252000000.0,(-0.13769150046428041+0.9776325663988024j)
22254000000.0,(-0.13849199210536828+0.9777668893034706j)
22256000000.0,(-0.13929902234229954+0.9779056569302438j)
22258000000.0,(-0.14011262105815064+0.9780488204988941j)
22260000000.0,(-0.14093281705379196+0.9781963309146061j)
22262000000.0,(-0.14175963798270116+0.9783481387691357j)
22264000000.0,(-0.14259311028697175+0.9785041943401402j)
22266000000.0,(-0.14343325913459096+0.9786644475887117j)
22268000000.0,(-0.14428010835806637+0.9788288481551489j)
22270000000.0,(-0.14513368039447302+0.9789973453529982j)
22272000000.0,(-0.14599399622699785+0.9791698881614226j)
22274000000.0,(-0.14686107532805484+0.9793464252159243j)
22276000000.0,(-0.1477349356040393+0.9795269047974814j)
22278000000.0,(-0.1486155933417966+0.9797112748201475j)
22280000000.0,(-0.14950306315687084+0.9798994828171689j)
22282000000.0,(-0.15039735794360223+0.9800914759256786j)
22284000000.0,(-0.15129848882713665+0.980287200870028j)
22286000000.0,(-0.15220646511741315+0.9804866039438209j)
22288000000.0,(-0.15312129426518617+0.9806896309907237j)
22290000000.0,(-0.15404298182014445+0.9808962273841089j)
22292000000.0,(-0.15497153139117986+0.9811063380056259j)
22294000000.0,(-0.15590694460885796+0.9813199072227556j)
22296000000.0,(-0.1568492210901429+0.9815368788654452j)
22298000000.0,(-0.15779835840542034+0.9817571962018944j)
22300000000.0,(-0.15875435204786198+0.9819808019135827j)
22302000000.0,(-0.15971719540517212+0.9822076380696249j)
22304000000.0,(-0.1606868797337507+0.9824376461005383j)
22306000000.0,(-0.1616633941353067+0.9826707667715209j)
22308000000.0,(-0.16264672553594775+0.9829069401553274j)
22310000000.0,(-0.1636368586677718+0.9831461056048382j)
22312000000.0,(-0.1646337760529809+0.9833882017254144j)
22314000000.0,(-0.16563745799053056+0.9836331663471448j)
22316000000.0,(-0.16664788254532853+0.9838809364970675j)
22318000000.0,(-0.16766502553998883+0.9841314483714768j)
22320000000.0,(-0.16868886054914367+0.9843846373084045j)
22322000000.0,(-0.1697193588963112+0.9846404377603827j)
22324000000.0,(-0.17075648965331194+0.9848987832675737j)
22326000000.0,(-0.17180021964222414+0.9851596064313799j)
22328000000.0,(-0.1728505134398609+0.9854228388886169j)
22330000000.0,(-0.17390733338474984+0.9856884112863532j)
22332000000.0,(-0.17497063958658968+0.9859562532575122j)
22334000000.0,(-0.17604038993815757+0.986226293397322j)
22336000000.0,(-0.17711654012962613+0.9864984592407124j)
22338000000.0,(-0.17819904366526337+0.9867726772407465j)
22340000000.0,(-0.17928785188246277+0.98704887274817j)
22342000000.0,(-0.18038291397306455+0.987326969992169j)
22344000000.0,(-0.1814841770069148+0.9876068920624123j)
22346000000.0,(-0.18259158595760877+0.9878885608924619j)
22348000000.0,(-0.1837050837303612+0.9881718972446267j)
22350000000.0,(-0.1848246111919432+0.9884568206963249j)
22352000000.0,(-0.18595010720261965+0.9887432496280355j)
22354000000.0,(-0.18708150865001885+0.9890311012128927j)
22356000000.0,(-0.18821875048486866+0.9893202914079925j)
22358000000.0,(-0.18936176575852026+0.9896107349474608j)
22360000000.0,(-0.1905104856621856+0.9899023453373401j)
22362000000.0,(-0.19166483956781263+0.9901950348523418j)
22364000000.0,(-0.192824755070516+0.9904887145345083j)
22366000000.0,(-0.193990158032482+0.9907832941938174j)
22368000000.0,(-0.19516097262826554+0.9910786824107751j)
22370000000.0,(-0.1963371213913921+0.9913747865410105j)
22372000000.0,(-0.19751852526218314+0.991671512721912j)
22374000000.0,(-0.19870510363671479+0.9919687658813124j)
22376000000.0,(-0.19989677441682477+0.9922664497482442j)
22378000000.0,(-0.20109345406108126+0.992564466865772j)
22380000000.0,(-0.20229505763662498+0.9928627186059066j)
22382000000.0,(-0.2035014988718005+0.9931611051865988j)
22384000000.0,(-0.20471269020948593+0.993459525690816j)
22386000000.0,(-0.20592854286104262+0.9937578780876762j)
22388000000.0,(-0.2071489668607932+0.9940560592556426j)
22390000000.0,(-0.20837387112094952+0.9943539650077426j)
22392000000.0,(-0.2096031634869088+0.9946514901188057j)
22394000000.0,(-0.21083675079283457+0.994948528354673j)
22396000000.0,(-0.21207453891744762+0.9952449725033613j)
22398000000.0,(-0.2133164328399507+0.9955407144081396j)
22400000000.0,(-0.2145623366960105+0.9958356450024756j)
22402000000.0,(-0.21581215383372873+0.9961296543468141j)
22404000000.0,(-0.21706578686953162+0.9964226316671339j)
22406000000.0,(-0.2183231377439131+0.9967144653952387j)
22408000000.0,(-0.21958410777696521+0.9970050432107226j)
22410000000.0,(-0.22084859772364096+0.9972942520845557j)
22412000000.0,(-0.22211650782868625+0.9975819783242327j)
22414000000.0,(-0.22338773788119118+0.9978681076204183j)
22416000000.0,(-0.22466218726870793+0.9981525250950282j)
22418000000.0,(-0.22593975503088667+0.9984351153506763j)
22420000000.0,(-0.22722033991258733+0.998715762521425j)
22422000000.0,(-0.2285038404164245+0.998994350324763j)
22424000000.0,(-0.22979015485470758+0.999270762114745j)
22426000000.0,(-0.2310791814007425+0.9995448809362139j)
22428000000.0,(-0.23237081813946353+0.9998165895800413j)
22430000000.0,(-0.23366496311736762+1.0000857706393045j)
22432000000.0,(-0.23496151439172563+1.0003523065663285j)
22434000000.0,(-0.23626037007905076+1.0006160797305221j)
22436000000.0,(-0.23756142840280406+1.0008769724769222j)
22438000000.0,(-0.23886458774032251+1.0011348671853857j)
22440000000.0,(-0.24016974666895935+1.0013896463303438j)
22442000000.0,(-0.2414768040114222+1.0016411925410496j)
22444000000.0,(-0.24278565888030848+1.0018893886622435j)
22446000000.0,(-0.24409621072183063+1.002134117815167j)
22448000000.0,(-0.2454083593587287+1.0023752634588479j)
22450000000.0,(-0.24672200503237424+1.0026127094515949j)
22452000000.0,(-0.24803704844406804+1.0028463401126222j)
22454000000.0,(-0.24935339079553473+1.0030760402837486j)
22456000000.0,(-0.25067093382862454+1.0033016953910896j)
22458000000.0,(-0.25198957986422893+1.003523191506696j)
22460000000.0,(-0.25330923184042475+1.003740415410063j)
22462000000.0,(-0.2546297933498528+1.0039532546494525j)
22464000000.0,(-0.2559511686763527+1.004161597602974j)
22466000000.0,(-0.2572732628308629+1.004365333539362j)
22468000000.0,(-0.25859598158660313+1.0045643526783985j)
22470000000.0,(-0.2599192315135588+1.0047585462509272j)
22472000000.0,(-0.2612429200122833+1.0049478065584088j)
22474000000.0,(-0.26256695534703456+1.0051320270319712j)
22476000000.0,(-0.2638912466782686+1.005311102290904j)
22478000000.0,(-0.26521570409450596+1.0054849282005631j)
22480000000.0,(-0.26654023864359183+1.0056534019296353j)
22482000000.0,(-0.2678647623633659+1.005816422006724j)
22484000000.0,(-0.269189188311766+1.005973888376233j)
22486000000.0,(-0.27051343059638017+1.0061257024534929j)
22488000000.0,(-0.2718374044034648+1.0062717671791201j)
22490000000.0,(-0.27316102602645037+1.0064119870725594j)
22492000000.0,(-0.274484212893946+1.0065462682847959j)
22494000000.0,(-0.27580688359726535+1.0066745186502102j)
22496000000.0,(-0.27712895791748166+1.006796647737545j)
22498000000.0,(-0.2784503568520328+1.0069125668999679j)
22500000000.0,(-0.2797710026408831+1.0070221893242137j)
22502000000.0,(-0.2810908187922587+1.0071254300787862j)
22504000000.0,(-0.2824097301079621+1.007222206161202j)
22506000000.0,(-0.28372766270827804+1.007312436544267j)
22508000000.0,(-0.28504454405647567+1.0073960422213761j)
22510000000.0,(-0.2863603029829139+1.0074729462508119j)
22512000000.0,(-0.28767486970875306+1.0075430737990572j)
22514000000.0,(-0.28898817586927533+1.0076063521830936j)
22516000000.0,(-0.2903001545368148+1.0076627109116911j)
22518000000.0,(-0.29161074024329586+1.007712081725682j)
22520000000.0,(-0.29291986900237493+1.007754398637214j)
22522000000.0,(-0.2942274783311833+1.007789597967988j)
22524000000.0,(-0.2955335072716608+1.0078176183864656j)
22526000000.0,(-0.2968378964114752+1.0078384009440617j)
22528000000.0,(-0.2981405879045125+1.007851889110312j)
22530000000.0,(-0.2994415254909285+1.007858028807023j)
22532000000.0,(-0.30074065451674403+1.0078567684413982j)
22534000000.0,(-0.3020379219529716+1.0078480589381569j)
22536000000.0,(-0.30333327641424795+1.0078318537706314j)
22538000000.0,(-0.30462666817696055+1.0078081089908573j)
22540000000.0,(-0.30591804919683785+1.0077767832586577j)
22542000000.0,(-0.30720737312598617+1.00773783786972j)
22544000000.0,(-0.30849459532934115+1.0076912367826705j)
22546000000.0,(-0.3097796729005111+1.007636946645155j)
22548000000.0,(-0.3110625646769815+1.0075749368189182j)
22550000000.0,(-0.31234323125464875+1.0075051794038887j)
22552000000.0,(-0.3136216350016526+1.0074276492612733j)
22554000000.0,(-0.31489774007147364+1.0073423240356558j)
22556000000.0,(-0.31617151241526004+1.0072491841761098j)
22558000000.0,(-0.3174429197933486+1.0071482129563072j)
22560000000.0,(-0.31871193178594165+1.0070393964936453j)
22562000000.0,(-0.31997851980290226+1.0069227237673655j)
22564000000.0,(-0.3212426570926298+1.006798186635676j)
22566000000.0,(-0.3225043187499733+1.00666577985187j)
22568000000.0,(-0.32376348172314534+1.0065255010794254j)
22570000000.0,(-0.32502012481959125+1.0063773509060872j)
22572000000.0,(-0.3262742287107797+1.0062213328569258j)
22574000000.0,(-0.32752577593586096+1.0060574534063425j)
22576000000.0,(-0.328774750904166+1.0058857219890365j)
22578000000.0,(-0.33002113989649223+1.0057061510098964j)
22580000000.0,(-0.3312649310651414+1.0055187558528147j)
22582000000.0,(-0.3325061144326677+1.0053235548884023j)
22584000000.0,(-0.3337446818892935+1.005120569480581j)
22586000000.0,(-0.33498062718895727+1.0049098239920444j)
22588000000.0,(-0.33621394594394916+1.0046913457885496j)
22590000000.0,(-0.33744463561810545+1.0044651652420291j)
22592000000.0,(-0.33867269551851575+1.004231315732483j)
